flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Calcutta,Delhi,5,7
2,Mumbai,Delhi,19,21
3,Chennai,Delhi,16,19
4,Bangalore,Chennai,9,10
5,Chennai,Mumbai,1,3
6,Bangalore,Mumbai,3,4
7,Calcutta,Mumbai,4,7
8,Bangalore,Delhi,3,5
9,Chennai,Delhi,5,8
10,Mumbai,Chennai,12,14
11,Calcutta,Chennai,13,15
12,Calcutta,Bangalore,14,17
13,Delhi,Chennai,8,11
14,Delhi,Calcutta,3,5
15,Mumbai,Bangalore,6,7
16,Bangalore,Mumbai,12,13
17,Bangalore,Calcutta,6,9
18,Delhi,Calcutta,20,22
19,Delhi,Chennai,10,13
20,Delhi,Mumbai,19,21
21,Mumbai,Delhi,9,11
22,Delhi,Bangalore,19,21
23,Calcutta,Chennai,12,14
24,Mumbai,Chennai,3,5
25,Chennai,Calcutta,10,12
26,Bangalore,Calcutta,17,20
27,Mumbai,Chennai,12,14
28,Chennai,Delhi,1,4
29,Delhi,Bangalore,14,16
30,Bangalore,Delhi,18,20
31,Calcutta,Chennai,4,6
32,Calcutta,Delhi,15,17
33,Mumbai,Bangalore,9,10
34,Chennai,Delhi,10,13
35,Mumbai,Chennai,12,14
36,Chennai,Calcutta,18,20
37,Calcutta,Delhi,12,14
38,Chennai,Bangalore,12,13
39,Chennai,Delhi,19,22
40,Delhi,Chennai,3,6
41,Calcutta,Delhi,11,13
42,Delhi,Chennai,17,20
43,Chennai,Bangalore,15,16
44,Delhi,Mumbai,13,15
45,Bangalore,Calcutta,7,10
46,Delhi,Calcutta,8,10
47,Mumbai,Bangalore,6,7
48,Bangalore,Calcutta,15,18
49,Chennai,Mumbai,15,17
50,Calcutta,Mumbai,12,15
51,Bangalore,Calcutta,7,10
52,Mumbai,Chennai,20,22
53,Chennai,Mumbai,12,14
54,Calcutta,Mumbai,3,6
55,Calcutta,Bangalore,17,20
56,Delhi,Chennai,18,21
57,Mumbai,Delhi,8,10
58,Bangalore,Delhi,9,11
59,Chennai,Delhi,7,10
60,Calcutta,Mumbai,13,16
61,Mumbai,Calcutta,12,15
62,Delhi,Mumbai,7,9
63,Bangalore,Delhi,9,11
64,Chennai,Mumbai,11,13
65,Bangalore,Mumbai,15,16
66,Chennai,Bangalore,5,6
67,Chennai,Calcutta,19,21
68,Mumbai,Chennai,14,16
69,Mumbai,Bangalore,2,3
70,Chennai,Calcutta,20,22
71,Mumbai,Chennai,19,21
72,Bangalore,Calcutta,13,16
73,Bangalore,Mumbai,7,8
74,Calcutta,Delhi,2,4
75,Delhi,Bangalore,17,19
76,Delhi,Bangalore,17,19
77,Calcutta,Chennai,4,6
78,Delhi,Chennai,5,8
79,Bangalore,Delhi,13,15
80,Bangalore,Chennai,5,6
81,Mumbai,Calcutta,14,17
82,Mumbai,Chennai,5,7
83,Bangalore,Mumbai,1,2
84,Mumbai,Calcutta,17,20
85,Calcutta,Mumbai,3,6
86,Delhi,Mumbai,10,12
87,Delhi,Calcutta,19,21
88,Chennai,Delhi,9,12
89,Delhi,Mumbai,4,6
90,Calcutta,Mumbai,17,20
91,Chennai,Calcutta,8,10
92,Mumbai,Delhi,2,4
93,Mumbai,Delhi,3,5
94,Bangalore,Mumbai,4,5
95,Mumbai,Delhi,4,6
96,Mumbai,Bangalore,11,12
97,Chennai,Bangalore,19,20
98,Bangalore,Calcutta,11,14
99,Chennai,Bangalore,18,19
100,Chennai,Delhi,6,9
101,Delhi,Bangalore,1,3
102,Mumbai,Calcutta,1,4
103,Bangalore,Calcutta,3,6
104,Chennai,Delhi,1,4
105,Bangalore,Mumbai,13,14
106,Mumbai,Chennai,2,4
107,Chennai,Calcutta,8,10
108,Bangalore,Calcutta,7,10
109,Delhi,Calcutta,16,18
110,Delhi,Bangalore,17,19
111,Chennai,Calcutta,17,19
112,Bangalore,Mumbai,17,18
113,Chennai,Calcutta,9,11
114,Bangalore,Chennai,1,2
115,Mumbai,Chennai,17,19
116,Mumbai,Bangalore,12,13
117,Calcutta,Delhi,7,9
118,Bangalore,Delhi,18,20
119,Mumbai,Chennai,16,18
120,Chennai,Delhi,16,19
121,Calcutta,Bangalore,13,16
122,Delhi,Chennai,4,7
123,Mumbai,Delhi,14,16
124,Chennai,Bangalore,12,13
125,Delhi,Calcutta,2,4
126,Delhi,Calcutta,11,13
127,Calcutta,Bangalore,17,20
128,Chennai,Calcutta,6,8
129,Mumbai,Bangalore,17,18
130,Delhi,Chennai,6,9
131,Calcutta,Delhi,15,17
132,Bangalore,Delhi,13,15
133,Chennai,Bangalore,16,17
134,Chennai,Bangalore,7,8
135,Delhi,Mumbai,7,9
136,Chennai,Calcutta,6,8
137,Delhi,Chennai,1,4
138,Delhi,Mumbai,9,11
139,Chennai,Bangalore,2,3
140,Mumbai,Bangalore,6,7
141,Bangalore,Chennai,6,7
142,Calcutta,Delhi,7,9
143,Mumbai,Delhi,19,21
144,Mumbai,Calcutta,3,6
145,Mumbai,Calcutta,3,6
146,Bangalore,Chennai,12,13
147,Mumbai,Calcutta,13,16
148,Calcutta,Chennai,15,17
149,Mumbai,Bangalore,9,10
150,Bangalore,Delhi,18,20
151,Mumbai,Delhi,18,20
152,Chennai,Delhi,19,22
153,Bangalore,Mumbai,8,9
154,Bangalore,Calcutta,3,6
155,Chennai,Bangalore,2,3
156,Bangalore,Chennai,12,13
157,Calcutta,Mumbai,9,12
158,Delhi,Chennai,11,14
159,Mumbai,Calcutta,12,15
160,Calcutta,Chennai,12,14
161,Calcutta,Mumbai,12,15
162,Mumbai,Delhi,10,12
163,Chennai,Bangalore,5,6
164,Chennai,Bangalore,14,15
165,Chennai,Bangalore,7,8
166,Delhi,Chennai,9,12
167,Calcutta,Mumbai,1,4
168,Chennai,Calcutta,3,5
169,Bangalore,Chennai,3,4
170,Delhi,Bangalore,20,22
171,Chennai,Calcutta,4,6
172,Mumbai,Delhi,14,16
173,Chennai,Mumbai,15,17
174,Mumbai,Bangalore,1,2
175,Calcutta,Delhi,3,5
176,Calcutta,Delhi,1,3
177,Calcutta,Mumbai,6,9
178,Chennai,Bangalore,2,3
179,Delhi,Bangalore,3,5
180,Calcutta,Mumbai,6,9
181,Chennai,Delhi,2,5
182,Mumbai,Delhi,4,6
183,Calcutta,Mumbai,13,16
184,Mumbai,Delhi,17,19
185,Delhi,Bangalore,3,5
186,Calcutta,Mumbai,1,4
187,Calcutta,Mumbai,13,16
188,Delhi,Chennai,16,19
189,Chennai,Bangalore,1,2
190,Chennai,Delhi,12,15
191,Chennai,Delhi,20,23
192,Mumbai,Calcutta,13,16
193,Delhi,Bangalore,20,22
194,Calcutta,Delhi,13,15
195,Calcutta,Bangalore,19,22
196,Calcutta,Mumbai,9,12
197,Calcutta,Chennai,19,21
198,Chennai,Calcutta,20,22
199,Chennai,Calcutta,10,12
200,Delhi,Calcutta,14,16
201,Bangalore,Chennai,18,19
202,Delhi,Mumbai,10,12
203,Delhi,Mumbai,6,8
204,Chennai,Calcutta,8,10
205,Mumbai,Delhi,6,8
206,Bangalore,Mumbai,1,2
207,Bangalore,Delhi,11,13
208,Chennai,Calcutta,11,13
209,Calcutta,Chennai,7,9
210,Bangalore,Chennai,16,17
211,Delhi,Mumbai,19,21
212,Chennai,Bangalore,11,12
213,Mumbai,Delhi,6,8
214,Calcutta,Bangalore,1,4
215,Mumbai,Chennai,5,7
216,Bangalore,Chennai,13,14
217,Bangalore,Chennai,5,6
218,Bangalore,Chennai,10,11
219,Mumbai,Calcutta,3,6
220,Bangalore,Mumbai,10,11
221,Calcutta,Bangalore,8,11
222,Mumbai,Bangalore,19,20
223,Mumbai,Bangalore,6,7
224,Bangalore,Mumbai,20,21
225,Mumbai,Delhi,5,7
226,Mumbai,Chennai,8,10
227,Mumbai,Chennai,9,11
228,Calcutta,Mumbai,10,13
229,Delhi,Bangalore,7,9
230,Chennai,Bangalore,5,6
231,Delhi,Mumbai,10,12
232,Delhi,Bangalore,3,5
233,Calcutta,Delhi,16,18
234,Delhi,Chennai,10,13
235,Chennai,Delhi,19,22
236,Chennai,Bangalore,10,11
237,Mumbai,Delhi,3,5
238,Mumbai,Chennai,1,3
239,Calcutta,Chennai,18,20
240,Bangalore,Chennai,5,6
241,Delhi,Mumbai,5,7
242,Delhi,Mumbai,1,3
243,Calcutta,Mumbai,15,18
244,Delhi,Bangalore,3,5
245,Mumbai,Delhi,3,5
246,Calcutta,Chennai,6,8
247,Calcutta,Bangalore,5,8
248,Mumbai,Delhi,9,11
249,Mumbai,Delhi,14,16
250,Bangalore,Delhi,3,5
251,Chennai,Mumbai,17,19
252,Delhi,Mumbai,1,3
253,Calcutta,Chennai,6,8
254,Delhi,Chennai,11,14
255,Bangalore,Mumbai,10,11
256,Calcutta,Mumbai,18,21
257,Bangalore,Chennai,20,21
258,Mumbai,Calcutta,1,4
259,Mumbai,Calcutta,18,21
260,Mumbai,Bangalore,8,9
261,Delhi,Mumbai,3,5
262,Mumbai,Chennai,4,6
263,Delhi,Bangalore,9,11
264,Mumbai,Chennai,1,3
265,Mumbai,Bangalore,20,21
266,Mumbai,Chennai,4,6
267,Bangalore,Calcutta,6,9
268,Mumbai,Calcutta,2,5
269,Bangalore,Chennai,2,3
270,Calcutta,Chennai,13,15
271,Bangalore,Delhi,14,16
272,Delhi,Mumbai,16,18
273,Calcutta,Delhi,16,18
274,Calcutta,Chennai,17,19
275,Bangalore,Chennai,15,16
276,Calcutta,Mumbai,8,11
277,Delhi,Chennai,3,6
278,Mumbai,Bangalore,19,20
279,Bangalore,Mumbai,18,19
280,Mumbai,Chennai,19,21
281,Chennai,Bangalore,7,8
282,Delhi,Bangalore,13,15
283,Chennai,Mumbai,3,5
284,Bangalore,Mumbai,1,2
285,Chennai,Delhi,7,10
286,Calcutta,Chennai,9,11
287,Mumbai,Calcutta,3,6
288,Bangalore,Chennai,8,9
289,Calcutta,Chennai,3,5
290,Chennai,Delhi,20,23
291,Delhi,Calcutta,12,14
292,Calcutta,Delhi,7,9
293,Mumbai,Calcutta,12,15
294,Chennai,Delhi,15,18
295,Mumbai,Chennai,4,6
296,Mumbai,Calcutta,15,18
297,Calcutta,Bangalore,18,21
298,Chennai,Delhi,12,15
299,Bangalore,Mumbai,14,15
300,Chennai,Delhi,13,16
301,Mumbai,Delhi,15,17
302,Calcutta,Bangalore,12,15
303,Delhi,Bangalore,3,5
304,Chennai,Mumbai,14,16
305,Mumbai,Bangalore,7,8
306,Delhi,Bangalore,13,15
307,Bangalore,Chennai,9,10
308,Delhi,Mumbai,3,5
309,Delhi,Bangalore,6,8
310,Bangalore,Calcutta,20,23
311,Chennai,Mumbai,11,13
312,Mumbai,Delhi,10,12
313,Chennai,Calcutta,19,21
314,Delhi,Chennai,19,22
315,Delhi,Bangalore,14,16
316,Delhi,Chennai,9,12
317,Bangalore,Chennai,1,2
318,Delhi,Bangalore,3,5
319,Calcutta,Chennai,1,3
320,Mumbai,Chennai,5,7
321,Calcutta,Mumbai,12,15
322,Chennai,Calcutta,8,10
323,Calcutta,Bangalore,2,5
324,Calcutta,Mumbai,15,18
325,Calcutta,Chennai,20,22
326,Mumbai,Chennai,1,3
327,Calcutta,Bangalore,19,22
328,Mumbai,Bangalore,13,14
329,Bangalore,Delhi,20,22
330,Bangalore,Mumbai,6,7
331,Bangalore,Delhi,17,19
332,Bangalore,Delhi,14,16
333,Mumbai,Delhi,5,7
334,Calcutta,Mumbai,7,10
335,Bangalore,Delhi,15,17
336,Bangalore,Mumbai,3,4
337,Calcutta,Chennai,5,7
338,Calcutta,Mumbai,13,16
339,Bangalore,Calcutta,10,13
340,Bangalore,Delhi,9,11
341,Delhi,Calcutta,20,22
342,Mumbai,Calcutta,16,19
343,Chennai,Bangalore,1,2
344,Mumbai,Chennai,3,5
345,Chennai,Delhi,10,13
346,Chennai,Delhi,8,11
347,Mumbai,Delhi,6,8
348,Calcutta,Bangalore,19,22
349,Chennai,Bangalore,19,20
350,Chennai,Bangalore,16,17
351,Bangalore,Calcutta,1,4
352,Mumbai,Calcutta,20,23
353,Chennai,Delhi,12,15
354,Delhi,Calcutta,11,13
355,Calcutta,Bangalore,11,14
