flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Chennai,Mumbai,17,19
2,Delhi,Chennai,3,6
3,Bangalore,Delhi,12,14
4,Calcutta,Chennai,6,8
5,Mumbai,Calcutta,9,12
6,Mumbai,Calcutta,2,5
7,Bangalore,Mumbai,1,2
8,Bangalore,Chennai,3,4
9,Calcutta,Bangalore,1,4
10,Calcutta,Bangalore,1,4
11,Mumbai,Chennai,13,15
12,Calcutta,Chennai,17,19
13,Calcutta,Bangalore,10,13
14,Delhi,Chennai,1,4
15,Calcutta,Mumbai,1,4
16,Mumbai,Chennai,5,7
17,Calcutta,Chennai,9,11
18,Chennai,Delhi,19,22
19,Bangalore,Mumbai,16,17
20,Chennai,Bangalore,3,4
21,Calcutta,Chennai,16,18
22,Chennai,Calcutta,5,7
23,Calcutta,Chennai,18,20
24,Calcutta,Mumbai,13,16
25,Mumbai,Chennai,6,8
26,Chennai,Calcutta,6,8
27,Bangalore,Mumbai,2,3
28,Mumbai,Calcutta,16,19
29,Calcutta,Mumbai,9,12
30,Delhi,Mumbai,12,14
