flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Calcutta,Bangalore,9,12
2,Delhi,Mumbai,10,12
3,Chennai,Bangalore,19,20
4,Delhi,Mumbai,18,20
5,Delhi,Calcutta,10,12
6,Mumbai,Delhi,17,19
7,Delhi,Bangalore,14,16
8,Chennai,Calcutta,14,16
9,Delhi,Chennai,18,21
10,Mumbai,Chennai,16,18
11,Delhi,Mumbai,11,13
12,Chennai,Calcutta,10,12
13,Calcutta,Delhi,12,14
14,Bangalore,Mumbai,11,12
15,Calcutta,Chennai,16,18
16,Calcutta,Bangalore,8,11
17,Calcutta,Mumbai,12,15
18,Delhi,Chennai,17,20
19,Calcutta,Delhi,10,12
20,Bangalore,Mumbai,11,12
21,Bangalore,Mumbai,4,5
22,Chennai,Bangalore,15,16
23,Delhi,Mumbai,1,3
24,Chennai,Delhi,2,5
25,Calcutta,Mumbai,4,7
26,Chennai,Delhi,7,10
27,Bangalore,Mumbai,15,16
28,Calcutta,Bangalore,20,23
29,Mumbai,Chennai,14,16
30,Mumbai,Chennai,11,13
31,Delhi,Bangalore,17,19
32,Chennai,Mumbai,2,4
33,Bangalore,Calcutta,20,23
34,Calcutta,Chennai,18,20
35,Mumbai,Calcutta,4,7
36,Mumbai,Delhi,3,5
37,Chennai,Delhi,15,18
38,Mumbai,Calcutta,7,10
39,Chennai,Delhi,3,6
40,Mumbai,Chennai,7,9
41,Mumbai,Calcutta,12,15
42,Calcutta,Delhi,6,8
43,Bangalore,Mumbai,17,18
44,Delhi,Bangalore,11,13
45,Mumbai,Chennai,16,18
46,Bangalore,Chennai,11,12
47,Bangalore,Calcutta,6,9
48,Calcutta,Chennai,8,10
49,Chennai,Bangalore,14,15
50,Bangalore,Mumbai,16,17
51,Calcutta,Delhi,4,6
52,Chennai,Delhi,1,4
53,Chennai,Bangalore,13,14
54,Mumbai,Calcutta,8,11
55,Bangalore,Chennai,5,6
56,Mumbai,Chennai,19,21
57,Delhi,Bangalore,15,17
58,Mumbai,Bangalore,1,2
59,Calcutta,Chennai,6,8
60,Calcutta,Mumbai,12,15
61,Mumbai,Bangalore,17,18
62,Delhi,Mumbai,9,11
63,Calcutta,Delhi,14,16
64,Mumbai,Chennai,15,17
65,Delhi,Chennai,14,17
66,Mumbai,Calcutta,12,15
67,Bangalore,Calcutta,8,11
68,Mumbai,Delhi,19,21
69,Chennai,Bangalore,8,9
70,Calcutta,Chennai,6,8
71,Delhi,Bangalore,7,9
72,Chennai,Bangalore,10,11
73,Chennai,Delhi,18,21
74,Calcutta,Mumbai,4,7
75,Calcutta,Chennai,16,18
76,Mumbai,Calcutta,4,7
77,Bangalore,Mumbai,15,16
78,Calcutta,Mumbai,13,16
79,Chennai,Mumbai,17,19
80,Bangalore,Calcutta,16,19
81,Bangalore,Chennai,13,14
82,Bangalore,Chennai,14,15
83,Delhi,Mumbai,15,17
84,Mumbai,Delhi,7,9
85,Calcutta,Delhi,6,8
86,Bangalore,Calcutta,2,5
87,Chennai,Calcutta,9,11
88,Mumbai,Calcutta,3,6
89,Chennai,Bangalore,15,16
90,Mumbai,Calcutta,17,20
91,Mumbai,Delhi,2,4
92,Bangalore,Calcutta,2,5
93,Mumbai,Delhi,11,13
94,Mumbai,Bangalore,4,5
95,Mumbai,Delhi,6,8
96,Delhi,Chennai,15,18
97,Bangalore,Mumbai,12,13
98,Calcutta,Bangalore,16,19
99,Chennai,Delhi,16,19
100,Chennai,Mumbai,16,18
101,Chennai,Delhi,17,20
102,Bangalore,Chennai,11,12
103,Calcutta,Mumbai,16,19
104,Chennai,Calcutta,9,11
105,Mumbai,Delhi,18,20
106,Mumbai,Chennai,6,8
107,Mumbai,Bangalore,8,9
108,Mumbai,Bangalore,5,6
109,Mumbai,Calcutta,11,14
110,Bangalore,Chennai,18,19
111,Bangalore,Delhi,3,5
112,Delhi,Chennai,12,15
113,Delhi,Mumbai,12,14
114,Bangalore,Chennai,19,20
115,Mumbai,Calcutta,7,10
116,Chennai,Bangalore,11,12
117,Bangalore,Calcutta,7,10
118,Chennai,Calcutta,5,7
119,Mumbai,Delhi,11,13
120,Mumbai,Chennai,5,7
121,Bangalore,Chennai,18,19
122,Delhi,Mumbai,20,22
123,Calcutta,Chennai,18,20
124,Bangalore,Calcutta,13,16
125,Bangalore,Chennai,8,9
126,Mumbai,Delhi,17,19
127,Chennai,Bangalore,4,5
128,Bangalore,Calcutta,3,6
129,Chennai,Delhi,4,7
130,Calcutta,Delhi,16,18
131,Mumbai,Calcutta,20,23
132,Bangalore,Calcutta,3,6
133,Mumbai,Chennai,10,12
134,Calcutta,Bangalore,18,21
135,Calcutta,Delhi,3,5
136,Bangalore,Delhi,7,9
137,Delhi,Bangalore,16,18
138,Mumbai,Chennai,10,12
139,Bangalore,Calcutta,9,12
140,Calcutta,Delhi,11,13
141,Calcutta,Delhi,15,17
142,Chennai,Delhi,6,9
143,Chennai,Bangalore,12,13
144,Calcutta,Mumbai,8,11
145,Bangalore,Calcutta,10,13
146,Mumbai,Delhi,17,19
147,Chennai,Delhi,6,9
148,Delhi,Bangalore,2,4
149,Delhi,Calcutta,19,21
150,Chennai,Mumbai,13,15
151,Mumbai,Chennai,7,9
152,Delhi,Chennai,11,14
153,Calcutta,Chennai,18,20
154,Chennai,Mumbai,2,4
155,Delhi,Calcutta,5,7
156,Chennai,Delhi,12,15
157,Chennai,Calcutta,8,10
158,Mumbai,Calcutta,5,8
159,Bangalore,Calcutta,17,20
160,Bangalore,Chennai,3,4
161,Calcutta,Bangalore,11,14
162,Mumbai,Delhi,10,12
163,Mumbai,Calcutta,11,14
164,Calcutta,Delhi,8,10
165,Bangalore,Delhi,18,20
166,Delhi,Calcutta,19,21
167,Mumbai,Calcutta,3,6
168,Chennai,Calcutta,1,3
169,Mumbai,Bangalore,14,15
170,Calcutta,Delhi,15,17
171,Delhi,Chennai,17,20
172,Calcutta,Chennai,9,11
173,Delhi,Mumbai,7,9
174,Delhi,Bangalore,14,16
175,Delhi,Mumbai,13,15
176,Bangalore,Calcutta,6,9
177,Delhi,Calcutta,6,8
178,Calcutta,Bangalore,11,14
179,Bangalore,Mumbai,4,5
180,Chennai,Bangalore,13,14
181,Chennai,Calcutta,5,7
182,Bangalore,Chennai,2,3
183,Mumbai,Bangalore,18,19
184,Bangalore,Delhi,4,6
185,Delhi,Calcutta,13,15
186,Delhi,Bangalore,10,12
187,Chennai,Mumbai,16,18
188,Calcutta,Mumbai,19,22
189,Calcutta,Bangalore,18,21
190,Delhi,Calcutta,8,10
191,Mumbai,Delhi,14,16
192,Calcutta,Bangalore,5,8
193,Delhi,Chennai,8,11
194,Mumbai,Chennai,15,17
195,Delhi,Mumbai,4,6
196,Mumbai,Delhi,4,6
197,Bangalore,Calcutta,12,15
198,Mumbai,Calcutta,15,18
199,Delhi,Mumbai,8,10
200,Mumbai,Calcutta,7,10
201,Calcutta,Mumbai,2,5
202,Mumbai,Delhi,17,19
203,Delhi,Chennai,14,17
204,Delhi,Bangalore,3,5
205,Delhi,Calcutta,11,13
206,Chennai,Delhi,11,14
207,Chennai,Mumbai,2,4
208,Calcutta,Chennai,9,11
209,Chennai,Delhi,9,12
210,Mumbai,Bangalore,12,13
211,Mumbai,Calcutta,4,7
212,Bangalore,Calcutta,7,10
213,Delhi,Chennai,7,10
214,Calcutta,Delhi,10,12
215,Chennai,Delhi,19,22
216,Calcutta,Mumbai,5,8
217,Calcutta,Chennai,17,19
218,Bangalore,Calcutta,19,22
219,Delhi,Bangalore,19,21
220,Mumbai,Bangalore,14,15
221,Mumbai,Bangalore,11,12
222,Bangalore,Mumbai,4,5
223,Calcutta,Bangalore,2,5
224,Mumbai,Chennai,12,14
225,Mumbai,Delhi,7,9
226,Chennai,Bangalore,19,20
227,Mumbai,Delhi,2,4
228,Chennai,Delhi,18,21
229,Calcutta,Bangalore,6,9
230,Chennai,Bangalore,15,16
231,Delhi,Calcutta,5,7
232,Calcutta,Chennai,7,9
233,Mumbai,Chennai,14,16
234,Bangalore,Delhi,8,10
235,Calcutta,Bangalore,9,12
236,Delhi,Mumbai,14,16
237,Delhi,Bangalore,17,19
238,Delhi,Calcutta,3,5
239,Mumbai,Bangalore,18,19
240,Delhi,Bangalore,14,16
241,Bangalore,Mumbai,9,10
242,Chennai,Mumbai,3,5
243,Bangalore,Delhi,4,6
244,Mumbai,Delhi,17,19
245,Delhi,Calcutta,2,4
246,Chennai,Delhi,13,16
247,Mumbai,Chennai,6,8
248,Mumbai,Chennai,6,8
249,Delhi,Bangalore,6,8
250,Delhi,Chennai,2,5
251,Calcutta,Delhi,8,10
252,Calcutta,Mumbai,4,7
253,Bangalore,Mumbai,18,19
254,Chennai,Bangalore,20,21
255,Mumbai,Delhi,18,20
256,Bangalore,Delhi,4,6
257,Calcutta,Delhi,14,16
258,Bangalore,Delhi,17,19
259,Mumbai,Calcutta,4,7
260,Mumbai,Bangalore,19,20
261,Chennai,Mumbai,15,17
262,Delhi,Calcutta,3,5
263,Mumbai,Calcutta,6,9
264,Bangalore,Delhi,3,5
265,Calcutta,Chennai,4,6
266,Chennai,Mumbai,18,20
267,Chennai,Calcutta,8,10
268,Bangalore,Delhi,17,19
269,Delhi,Mumbai,11,13
270,Calcutta,Mumbai,14,17
271,Calcutta,Chennai,3,5
272,Calcutta,Bangalore,18,21
273,Calcutta,Bangalore,9,12
274,Chennai,Mumbai,10,12
275,Mumbai,Chennai,12,14
276,Mumbai,Delhi,7,9
277,Bangalore,Chennai,9,10
278,Delhi,Bangalore,12,14
279,Calcutta,Mumbai,1,4
280,Mumbai,Delhi,7,9
281,Delhi,Mumbai,8,10
282,Delhi,Chennai,17,20
283,Delhi,Chennai,4,7
284,Delhi,Mumbai,8,10
285,Mumbai,Calcutta,16,19
286,Bangalore,Delhi,3,5
287,Mumbai,Calcutta,8,11
288,Bangalore,Delhi,7,9
289,Calcutta,Chennai,12,14
290,Mumbai,Delhi,12,14
291,Mumbai,Calcutta,3,6
292,Chennai,Mumbai,9,11
293,Mumbai,Delhi,9,11
294,Mumbai,Calcutta,11,14
295,Bangalore,Calcutta,20,23
296,Calcutta,Bangalore,3,6
297,Mumbai,Bangalore,13,14
298,Mumbai,Bangalore,9,10
299,Bangalore,Calcutta,14,17
300,Bangalore,Chennai,13,14
301,Chennai,Bangalore,12,13
302,Delhi,Bangalore,14,16
303,Delhi,Bangalore,12,14
304,Calcutta,Delhi,5,7
305,Calcutta,Bangalore,17,20
306,Calcutta,Chennai,1,3
307,Bangalore,Delhi,8,10
308,Calcutta,Chennai,7,9
309,Delhi,Chennai,10,13
310,Mumbai,Bangalore,19,20
311,Mumbai,Chennai,7,9
312,Delhi,Bangalore,19,21
313,Bangalore,Mumbai,2,3
314,Calcutta,Chennai,1,3
315,Chennai,Bangalore,11,12
316,Calcutta,Delhi,16,18
317,Bangalore,Mumbai,3,4
318,Mumbai,Delhi,20,22
319,Mumbai,Bangalore,10,11
320,Mumbai,Chennai,1,3
321,Calcutta,Chennai,9,11
322,Calcutta,Chennai,20,22
323,Calcutta,Chennai,7,9
324,Chennai,Delhi,19,22
325,Mumbai,Calcutta,2,5
326,Mumbai,Calcutta,3,6
327,Calcutta,Delhi,15,17
328,Chennai,Bangalore,10,11
329,Chennai,Mumbai,17,19
330,Bangalore,Chennai,4,5
331,Chennai,Mumbai,12,14
332,Calcutta,Delhi,10,12
333,Delhi,Mumbai,3,5
334,Calcutta,Bangalore,8,11
335,Delhi,Chennai,6,9
336,Calcutta,Mumbai,1,4
337,Chennai,Delhi,9,12
338,Mumbai,Chennai,16,18
339,Mumbai,Chennai,16,18
340,Calcutta,Chennai,16,18
341,Calcutta,Chennai,1,3
342,Delhi,Chennai,4,7
343,Delhi,Bangalore,2,4
344,Bangalore,Mumbai,7,8
345,Bangalore,Mumbai,12,13
346,Chennai,Bangalore,3,4
347,Mumbai,Bangalore,13,14
348,Chennai,Delhi,7,10
349,Bangalore,Calcutta,6,9
350,Bangalore,Mumbai,19,20
351,Mumbai,Delhi,5,7
352,Mumbai,Bangalore,14,15
353,Delhi,Calcutta,3,5
354,Calcutta,Bangalore,19,22
355,Bangalore,Calcutta,6,9
356,Mumbai,Bangalore,16,17
357,Bangalore,Mumbai,1,2
358,Chennai,Delhi,15,18
359,Chennai,Delhi,17,20
360,Bangalore,Delhi,10,12
361,Calcutta,Bangalore,13,16
362,Chennai,Delhi,3,6
363,Calcutta,Mumbai,6,9
364,Delhi,Mumbai,20,22
365,Calcutta,Delhi,4,6
366,Calcutta,Bangalore,1,4
367,Bangalore,Delhi,9,11
368,Bangalore,Delhi,13,15
369,Mumbai,Delhi,5,7
370,Mumbai,Calcutta,20,23
371,Calcutta,Bangalore,15,18
372,Delhi,Calcutta,3,5
373,Mumbai,Calcutta,4,7
374,Delhi,Chennai,17,20
375,Mumbai,Bangalore,11,12
376,Mumbai,Delhi,2,4
377,Delhi,Calcutta,19,21
378,Chennai,Bangalore,4,5
379,Delhi,Calcutta,13,15
380,Calcutta,Mumbai,10,13
381,Calcutta,Delhi,20,22
