flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Mumbai,Calcutta,18,21
2,Mumbai,Chennai,2,4
3,Bangalore,Chennai,6,7
4,Mumbai,Calcutta,4,7
5,Calcutta,Mumbai,12,15
6,Chennai,Bangalore,3,4
7,Bangalore,Mumbai,13,14
8,Mumbai,Bangalore,14,15
9,Calcutta,Delhi,19,21
10,Delhi,Chennai,15,18
11,Bangalore,Mumbai,7,8
12,Chennai,Delhi,1,4
13,Mumbai,Chennai,14,16
14,Bangalore,Delhi,12,14
15,Delhi,Calcutta,8,10
16,Calcutta,Bangalore,13,16
17,Delhi,Mumbai,18,20
18,Bangalore,Chennai,16,17
19,Calcutta,Bangalore,10,13
20,Calcutta,Mumbai,19,22
21,Chennai,Delhi,9,12
22,Mumbai,Chennai,8,10
23,Bangalore,Calcutta,9,12
24,Chennai,Delhi,8,11
25,Bangalore,Calcutta,13,16
26,Chennai,Mumbai,3,5
27,Chennai,Delhi,4,7
28,Mumbai,Calcutta,13,16
29,Calcutta,Bangalore,1,4
30,Delhi,Calcutta,16,18
31,Mumbai,Delhi,15,17
32,Delhi,Bangalore,8,10
33,Calcutta,Chennai,3,5
34,Mumbai,Bangalore,1,2
35,Delhi,Bangalore,9,11
36,Bangalore,Chennai,17,18
37,Mumbai,Chennai,17,19
38,Delhi,Calcutta,2,4
39,Bangalore,Calcutta,19,22
40,Bangalore,Calcutta,3,6
41,Bangalore,Mumbai,2,3
42,Chennai,Bangalore,18,19
43,Bangalore,Mumbai,14,15
44,Chennai,Mumbai,17,19
45,Chennai,Mumbai,15,17
46,Bangalore,Delhi,6,8
47,Calcutta,Delhi,8,10
48,Delhi,Mumbai,16,18
49,Calcutta,Chennai,20,22
50,Chennai,Calcutta,20,22
51,Chennai,Mumbai,19,21
52,Calcutta,Chennai,3,5
53,Bangalore,Delhi,8,10
54,Bangalore,Chennai,9,10
55,Calcutta,Delhi,12,14
56,Calcutta,Chennai,12,14
57,Delhi,Calcutta,1,3
58,Calcutta,Delhi,9,11
59,Mumbai,Bangalore,14,15
60,Chennai,Delhi,6,9
61,Mumbai,Bangalore,1,2
62,Mumbai,Chennai,12,14
63,Chennai,Mumbai,6,8
64,Bangalore,Chennai,8,9
65,Chennai,Mumbai,19,21
66,Calcutta,Chennai,19,21
67,Mumbai,Chennai,4,6
68,Bangalore,Chennai,6,7
69,Calcutta,Chennai,1,3
70,Bangalore,Delhi,11,13
71,Mumbai,Delhi,3,5
72,Calcutta,Chennai,20,22
73,Mumbai,Bangalore,11,12
74,Delhi,Bangalore,4,6
75,Delhi,Chennai,16,19
76,Bangalore,Delhi,13,15
77,Chennai,Mumbai,4,6
78,Delhi,Mumbai,6,8
79,Mumbai,Delhi,16,18
80,Mumbai,Bangalore,7,8
81,Delhi,Mumbai,9,11
82,Mumbai,Calcutta,1,4
83,Calcutta,Mumbai,14,17
84,Calcutta,Mumbai,7,10
85,Delhi,Mumbai,17,19
86,Mumbai,Bangalore,17,18
87,Delhi,Calcutta,7,9
88,Delhi,Bangalore,11,13
89,Delhi,Bangalore,1,3
