flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Mumbai,Bangalore,17,18
2,Bangalore,Delhi,3,5
3,Mumbai,Delhi,8,10
4,Calcutta,Chennai,11,13
5,Mumbai,Delhi,3,5
6,Mumbai,Delhi,2,4
7,Calcutta,Delhi,5,7
8,Calcutta,Mumbai,9,12
9,Chennai,Bangalore,5,6
10,Chennai,Delhi,20,23
11,Mumbai,Bangalore,4,5
12,Chennai,Delhi,4,7
13,Chennai,Bangalore,10,11
14,Calcutta,Delhi,5,7
15,Delhi,Mumbai,7,9
16,Bangalore,Delhi,15,17
17,Bangalore,Chennai,7,8
18,Delhi,Chennai,7,10
19,Delhi,Calcutta,3,5
20,Calcutta,Bangalore,13,16
21,Bangalore,Mumbai,3,4
22,Mumbai,Bangalore,17,18
23,Calcutta,Delhi,19,21
24,Mumbai,Calcutta,10,13
25,Chennai,Delhi,12,15
26,Mumbai,Delhi,20,22
27,Chennai,Calcutta,15,17
28,Delhi,Bangalore,15,17
29,Mumbai,Calcutta,19,22
30,Bangalore,Chennai,20,21
31,Chennai,Calcutta,5,7
32,Delhi,Chennai,11,14
33,Mumbai,Bangalore,1,2
34,Chennai,Bangalore,1,2
35,Delhi,Calcutta,15,17
36,Chennai,Calcutta,4,6
37,Calcutta,Delhi,13,15
38,Bangalore,Calcutta,4,7
39,Chennai,Calcutta,16,18
40,Bangalore,Mumbai,19,20
41,Chennai,Delhi,3,6
42,Delhi,Bangalore,12,14
43,Mumbai,Delhi,1,3
44,Calcutta,Mumbai,5,8
45,Calcutta,Delhi,15,17
46,Delhi,Chennai,7,10
47,Delhi,Mumbai,14,16
48,Calcutta,Bangalore,3,6
49,Calcutta,Bangalore,11,14
50,Bangalore,Mumbai,17,18
51,Calcutta,Delhi,14,16
52,Mumbai,Chennai,9,11
53,Delhi,Calcutta,16,18
54,Chennai,Mumbai,3,5
55,Bangalore,Calcutta,9,12
56,Calcutta,Delhi,6,8
57,Chennai,Mumbai,20,22
58,Mumbai,Delhi,3,5
59,Calcutta,Bangalore,3,6
60,Calcutta,Mumbai,10,13
61,Calcutta,Chennai,3,5
62,Chennai,Bangalore,20,21
63,Delhi,Bangalore,8,10
64,Bangalore,Delhi,8,10
65,Mumbai,Chennai,14,16
66,Chennai,Bangalore,15,16
67,Mumbai,Chennai,6,8
68,Chennai,Calcutta,19,21
69,Calcutta,Mumbai,6,9
70,Bangalore,Calcutta,15,18
71,Bangalore,Chennai,13,14
72,Delhi,Bangalore,20,22
73,Mumbai,Bangalore,20,21
74,Chennai,Bangalore,8,9
75,Delhi,Calcutta,13,15
76,Calcutta,Bangalore,13,16
77,Delhi,Bangalore,15,17
78,Mumbai,Calcutta,2,5
79,Mumbai,Calcutta,1,4
80,Chennai,Mumbai,18,20
81,Mumbai,Chennai,10,12
82,Chennai,Bangalore,8,9
83,Chennai,Mumbai,7,9
84,Calcutta,Delhi,5,7
85,Bangalore,Calcutta,6,9
86,Bangalore,Calcutta,6,9
87,Mumbai,Bangalore,11,12
88,Mumbai,Bangalore,10,11
