flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Bangalore,Calcutta,4,7
2,Chennai,Mumbai,17,19
3,Bangalore,Calcutta,16,19
4,Mumbai,Chennai,4,6
5,Bangalore,Mumbai,13,14
6,Chennai,Bangalore,10,11
7,Chennai,Calcutta,4,6
8,Calcutta,Bangalore,9,12
9,Chennai,Mumbai,18,20
10,Mumbai,Bangalore,9,10
11,Bangalore,Delhi,9,11
12,Chennai,Delhi,13,16
13,Delhi,Chennai,17,20
14,Chennai,Mumbai,3,5
15,Mumbai,Bangalore,20,21
16,Chennai,Calcutta,9,11
17,Bangalore,Delhi,9,11
18,Chennai,Calcutta,17,19
19,Bangalore,Calcutta,3,6
20,Mumbai,Bangalore,11,12
21,Delhi,Mumbai,20,22
22,Calcutta,Delhi,5,7
23,Mumbai,Delhi,19,21
24,Mumbai,Chennai,15,17
25,Chennai,Mumbai,11,13
26,Chennai,Calcutta,3,5
27,Delhi,Bangalore,19,21
28,Bangalore,Delhi,5,7
29,Mumbai,Chennai,6,8
30,Delhi,Bangalore,13,15
31,Calcutta,Bangalore,13,16
32,Chennai,Bangalore,20,21
33,Bangalore,Calcutta,16,19
34,Bangalore,Chennai,12,13
35,Calcutta,Chennai,18,20
36,Mumbai,Bangalore,9,10
37,Delhi,Calcutta,5,7
38,Delhi,Calcutta,3,5
39,Calcutta,Delhi,11,13
40,Delhi,Calcutta,14,16
41,Mumbai,Delhi,5,7
42,Calcutta,Mumbai,12,15
43,Calcutta,Bangalore,12,15
44,Delhi,Chennai,19,22
45,Chennai,Bangalore,6,7
46,Delhi,Mumbai,15,17
47,Delhi,Mumbai,13,15
48,Calcutta,Chennai,18,20
49,Mumbai,Delhi,20,22
50,Bangalore,Chennai,18,19
51,Mumbai,Chennai,14,16
52,Mumbai,Calcutta,5,8
53,Delhi,Bangalore,6,8
54,Chennai,Bangalore,6,7
55,Chennai,Bangalore,17,18
56,Bangalore,Calcutta,7,10
57,Mumbai,Chennai,11,13
58,Mumbai,Bangalore,6,7
59,Calcutta,Mumbai,18,21
60,Chennai,Mumbai,20,22
61,Bangalore,Chennai,8,9
62,Calcutta,Mumbai,2,5
63,Delhi,Calcutta,2,4
64,Chennai,Delhi,3,6
65,Delhi,Bangalore,15,17
66,Chennai,Calcutta,19,21
67,Chennai,Calcutta,6,8
68,Calcutta,Bangalore,14,17
69,Mumbai,Calcutta,6,9
70,Calcutta,Chennai,14,16
71,Mumbai,Calcutta,5,8
72,Calcutta,Mumbai,4,7
73,Mumbai,Chennai,4,6
74,Calcutta,Bangalore,14,17
75,Mumbai,Delhi,5,7
76,Delhi,Chennai,5,8
77,Mumbai,Chennai,11,13
78,Bangalore,Chennai,15,16
79,Calcutta,Chennai,2,4
80,Calcutta,Mumbai,10,13
81,Delhi,Bangalore,2,4
82,Bangalore,Mumbai,12,13
83,Chennai,Mumbai,5,7
84,Delhi,Bangalore,10,12
85,Bangalore,Delhi,5,7
86,Delhi,Bangalore,18,20
87,Chennai,Delhi,5,8
88,Calcutta,Chennai,20,22
89,Mumbai,Bangalore,1,2
90,Calcutta,Mumbai,4,7
91,Bangalore,Mumbai,9,10
92,Bangalore,Delhi,3,5
93,Mumbai,Calcutta,12,15
94,Delhi,Bangalore,1,3
95,Bangalore,Chennai,7,8
96,Mumbai,Delhi,5,7
97,Calcutta,Mumbai,6,9
98,Chennai,Mumbai,9,11
99,Calcutta,Mumbai,11,14
100,Chennai,Bangalore,6,7
101,Chennai,Mumbai,18,20
102,Bangalore,Chennai,7,8
103,Calcutta,Delhi,16,18
104,Chennai,Calcutta,9,11
105,Chennai,Calcutta,8,10
106,Delhi,Mumbai,6,8
107,Chennai,Bangalore,15,16
108,Chennai,Calcutta,18,20
109,Bangalore,Calcutta,11,14
110,Calcutta,Bangalore,17,20
111,Chennai,Bangalore,12,13
112,Bangalore,Delhi,1,3
113,Calcutta,Delhi,2,4
114,Mumbai,Chennai,18,20
115,Mumbai,Chennai,2,4
116,Calcutta,Mumbai,5,8
117,Chennai,Delhi,20,23
118,Bangalore,Delhi,4,6
119,Bangalore,Calcutta,5,8
120,Mumbai,Bangalore,15,16
121,Mumbai,Delhi,4,6
122,Chennai,Mumbai,8,10
123,Bangalore,Calcutta,13,16
124,Delhi,Mumbai,15,17
125,Mumbai,Calcutta,11,14
126,Delhi,Calcutta,2,4
127,Calcutta,Chennai,1,3
128,Delhi,Chennai,18,21
129,Chennai,Calcutta,11,13
130,Chennai,Mumbai,20,22
131,Mumbai,Calcutta,8,11
132,Calcutta,Delhi,17,19
133,Bangalore,Delhi,1,3
134,Bangalore,Delhi,13,15
135,Delhi,Mumbai,1,3
136,Bangalore,Calcutta,18,21
137,Mumbai,Chennai,1,3
138,Bangalore,Chennai,14,15
139,Bangalore,Mumbai,6,7
140,Delhi,Calcutta,17,19
141,Calcutta,Bangalore,8,11
142,Bangalore,Calcutta,6,9
143,Bangalore,Delhi,16,18
144,Mumbai,Chennai,5,7
145,Calcutta,Delhi,14,16
146,Calcutta,Chennai,3,5
147,Delhi,Chennai,5,8
148,Calcutta,Bangalore,5,8
149,Mumbai,Chennai,10,12
150,Calcutta,Chennai,12,14
151,Calcutta,Chennai,8,10
152,Calcutta,Delhi,16,18
153,Delhi,Mumbai,4,6
154,Delhi,Mumbai,10,12
155,Delhi,Bangalore,5,7
156,Delhi,Mumbai,11,13
