flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Bangalore,Delhi,10,12
2,Chennai,Bangalore,1,2
3,Calcutta,Chennai,13,15
4,Bangalore,Delhi,13,15
5,Delhi,Chennai,17,20
6,Calcutta,Delhi,9,11
7,Calcutta,Bangalore,8,11
8,Bangalore,Calcutta,13,16
9,Bangalore,Delhi,7,9
10,Calcutta,Delhi,14,16
11,Delhi,Calcutta,8,10
12,Bangalore,Mumbai,2,3
13,Calcutta,Mumbai,12,15
14,Mumbai,Calcutta,5,8
15,Mumbai,Calcutta,14,17
16,Chennai,Calcutta,20,22
17,Bangalore,Chennai,18,19
18,Chennai,Delhi,17,20
19,Delhi,Mumbai,3,5
20,Bangalore,Chennai,7,8
21,Chennai,Delhi,18,21
22,Delhi,Chennai,16,19
23,Chennai,Delhi,18,21
24,Chennai,Delhi,3,6
25,Chennai,Delhi,6,9
26,Delhi,Calcutta,15,17
27,Mumbai,Delhi,16,18
28,Calcutta,Delhi,20,22
29,Mumbai,Chennai,7,9
30,Bangalore,Mumbai,1,2
31,Bangalore,Calcutta,11,14
32,Mumbai,Bangalore,4,5
33,Bangalore,Mumbai,15,16
34,Calcutta,Chennai,3,5
35,Chennai,Bangalore,20,21
36,Calcutta,Delhi,9,11
37,Bangalore,Calcutta,12,15
38,Bangalore,Calcutta,8,11
39,Delhi,Chennai,3,6
40,Chennai,Bangalore,8,9
41,Bangalore,Delhi,1,3
42,Mumbai,Chennai,12,14
43,Calcutta,Bangalore,11,14
44,Delhi,Calcutta,19,21
45,Chennai,Delhi,6,9
46,Calcutta,Bangalore,6,9
47,Bangalore,Mumbai,17,18
48,Mumbai,Delhi,2,4
49,Delhi,Mumbai,2,4
50,Chennai,Calcutta,9,11
51,Bangalore,Delhi,3,5
52,Calcutta,Bangalore,7,10
53,Calcutta,Bangalore,6,9
54,Chennai,Calcutta,15,17
55,Chennai,Bangalore,7,8
56,Mumbai,Delhi,9,11
57,Calcutta,Delhi,8,10
58,Calcutta,Delhi,9,11
59,Bangalore,Chennai,12,13
60,Delhi,Bangalore,15,17
61,Mumbai,Bangalore,16,17
62,Delhi,Mumbai,10,12
63,Chennai,Calcutta,12,14
64,Delhi,Chennai,5,8
65,Mumbai,Bangalore,6,7
