flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Delhi,Chennai,17,20
2,Bangalore,Mumbai,16,17
3,Chennai,Delhi,4,7
4,Mumbai,Calcutta,20,23
5,Mumbai,Chennai,5,7
6,Delhi,Calcutta,7,9
7,Mumbai,Delhi,10,12
8,Chennai,Calcutta,14,16
9,Bangalore,Mumbai,5,6
10,Delhi,Mumbai,2,4
11,Bangalore,Delhi,11,13
12,Bangalore,Calcutta,4,7
13,Delhi,Calcutta,5,7
14,Bangalore,Delhi,18,20
15,Delhi,Bangalore,11,13
16,Calcutta,Chennai,17,19
17,Bangalore,Mumbai,15,16
18,Delhi,Bangalore,11,13
19,Bangalore,Chennai,18,19
20,Delhi,Calcutta,15,17
21,Delhi,Calcutta,15,17
22,Calcutta,Mumbai,8,11
23,Calcutta,Mumbai,10,13
24,Calcutta,Delhi,2,4
25,Bangalore,Mumbai,6,7
26,Calcutta,Chennai,6,8
27,Chennai,Calcutta,12,14
28,Bangalore,Delhi,12,14
29,Delhi,Mumbai,17,19
30,Calcutta,Chennai,7,9
31,Calcutta,Bangalore,2,5
32,Delhi,Chennai,8,11
33,Delhi,Calcutta,16,18
34,Calcutta,Bangalore,4,7
35,Bangalore,Calcutta,8,11
36,Delhi,Bangalore,17,19
37,Calcutta,Chennai,1,3
38,Bangalore,Calcutta,15,18
39,Mumbai,Chennai,4,6
40,Mumbai,Delhi,12,14
41,Bangalore,Delhi,12,14
42,Calcutta,Delhi,6,8
43,Chennai,Mumbai,8,10
44,Mumbai,Chennai,1,3
45,Calcutta,Mumbai,5,8
46,Calcutta,Delhi,2,4
47,Calcutta,Chennai,12,14
48,Mumbai,Delhi,14,16
49,Bangalore,Mumbai,19,20
50,Delhi,Mumbai,9,11
51,Bangalore,Calcutta,18,21
52,Chennai,Calcutta,8,10
53,Calcutta,Chennai,14,16
54,Chennai,Bangalore,19,20
55,Bangalore,Mumbai,14,15
56,Bangalore,Mumbai,11,12
57,Mumbai,Delhi,4,6
58,Chennai,Mumbai,3,5
59,Bangalore,Mumbai,12,13
60,Bangalore,Calcutta,15,18
61,Delhi,Bangalore,3,5
62,Delhi,Mumbai,15,17
63,Bangalore,Chennai,5,6
64,Chennai,Delhi,14,17
65,Bangalore,Calcutta,5,8
66,Calcutta,Bangalore,3,6
67,Calcutta,Mumbai,15,18
68,Mumbai,Chennai,9,11
69,Chennai,Delhi,16,19
70,Bangalore,Mumbai,8,9
71,Calcutta,Mumbai,4,7
72,Bangalore,Calcutta,20,23
73,Bangalore,Calcutta,13,16
74,Mumbai,Bangalore,20,21
75,Mumbai,Calcutta,15,18
76,Calcutta,Chennai,2,4
77,Bangalore,Calcutta,9,12
78,Calcutta,Bangalore,11,14
79,Bangalore,Delhi,11,13
80,Bangalore,Calcutta,5,8
81,Chennai,Mumbai,6,8
82,Calcutta,Delhi,12,14
83,Calcutta,Bangalore,16,19
84,Delhi,Calcutta,4,6
85,Bangalore,Delhi,17,19
86,Delhi,Bangalore,17,19
87,Mumbai,Chennai,12,14
88,Chennai,Bangalore,14,15
89,Mumbai,Chennai,2,4
90,Chennai,Calcutta,1,3
91,Mumbai,Chennai,16,18
92,Chennai,Delhi,18,21
93,Chennai,Mumbai,2,4
94,Mumbai,Chennai,11,13
95,Chennai,Bangalore,5,6
96,Delhi,Bangalore,9,11
97,Calcutta,Mumbai,7,10
98,Bangalore,Chennai,17,18
99,Bangalore,Mumbai,15,16
100,Delhi,Mumbai,20,22
101,Delhi,Calcutta,3,5
102,Mumbai,Calcutta,17,20
103,Mumbai,Calcutta,16,19
104,Chennai,Mumbai,6,8
105,Bangalore,Delhi,4,6
106,Chennai,Mumbai,15,17
107,Bangalore,Calcutta,11,14
108,Calcutta,Bangalore,10,13
109,Chennai,Delhi,11,14
110,Delhi,Calcutta,17,19
111,Bangalore,Delhi,18,20
112,Chennai,Mumbai,20,22
113,Chennai,Delhi,16,19
114,Calcutta,Delhi,11,13
115,Calcutta,Mumbai,16,19
116,Delhi,Bangalore,2,4
117,Chennai,Bangalore,9,10
118,Delhi,Bangalore,14,16
119,Chennai,Calcutta,2,4
120,Chennai,Calcutta,15,17
121,Delhi,Mumbai,9,11
122,Delhi,Bangalore,4,6
123,Chennai,Mumbai,1,3
124,Delhi,Calcutta,3,5
125,Mumbai,Chennai,5,7
126,Chennai,Bangalore,6,7
127,Chennai,Bangalore,12,13
128,Bangalore,Calcutta,7,10
129,Delhi,Mumbai,16,18
130,Chennai,Mumbai,1,3
131,Mumbai,Calcutta,9,12
132,Calcutta,Mumbai,14,17
133,Mumbai,Bangalore,18,19
134,Bangalore,Chennai,3,4
135,Calcutta,Bangalore,17,20
136,Delhi,Mumbai,9,11
137,Chennai,Bangalore,3,4
138,Mumbai,Calcutta,20,23
139,Bangalore,Calcutta,18,21
140,Chennai,Mumbai,4,6
141,Mumbai,Chennai,18,20
142,Mumbai,Chennai,18,20
143,Chennai,Bangalore,7,8
144,Calcutta,Bangalore,10,13
145,Bangalore,Calcutta,11,14
146,Delhi,Bangalore,8,10
147,Chennai,Calcutta,20,22
148,Delhi,Bangalore,19,21
149,Chennai,Delhi,7,10
150,Calcutta,Delhi,20,22
151,Bangalore,Calcutta,17,20
152,Delhi,Bangalore,15,17
153,Bangalore,Calcutta,11,14
154,Bangalore,Mumbai,20,21
155,Delhi,Mumbai,6,8
156,Chennai,Calcutta,20,22
157,Chennai,Mumbai,20,22
158,Calcutta,Bangalore,6,9
159,Delhi,Calcutta,17,19
160,Chennai,Bangalore,18,19
161,Mumbai,Delhi,11,13
162,Mumbai,Chennai,15,17
163,Mumbai,Chennai,20,22
164,Calcutta,Chennai,19,21
165,Delhi,Mumbai,16,18
166,Mumbai,Bangalore,12,13
167,Mumbai,Chennai,8,10
168,Chennai,Mumbai,17,19
169,Bangalore,Mumbai,10,11
170,Delhi,Chennai,2,5
171,Calcutta,Mumbai,6,9
172,Mumbai,Bangalore,11,12
173,Mumbai,Calcutta,11,14
174,Delhi,Chennai,12,15
175,Chennai,Calcutta,14,16
176,Chennai,Delhi,13,16
177,Chennai,Delhi,2,5
178,Bangalore,Delhi,11,13
179,Calcutta,Chennai,6,8
180,Mumbai,Chennai,11,13
181,Delhi,Mumbai,20,22
182,Calcutta,Delhi,12,14
183,Chennai,Calcutta,6,8
184,Calcutta,Mumbai,1,4
185,Delhi,Calcutta,12,14
186,Mumbai,Calcutta,5,8
187,Chennai,Delhi,14,17
188,Mumbai,Bangalore,15,16
189,Chennai,Delhi,8,11
190,Mumbai,Chennai,20,22
191,Chennai,Calcutta,15,17
192,Delhi,Mumbai,5,7
193,Calcutta,Delhi,7,9
194,Mumbai,Chennai,7,9
195,Mumbai,Calcutta,20,23
196,Bangalore,Chennai,8,9
197,Chennai,Calcutta,6,8
198,Bangalore,Chennai,14,15
199,Delhi,Bangalore,4,6
200,Mumbai,Chennai,20,22
201,Bangalore,Calcutta,6,9
202,Delhi,Chennai,6,9
203,Mumbai,Calcutta,5,8
204,Mumbai,Bangalore,11,12
205,Delhi,Chennai,5,8
206,Mumbai,Chennai,17,19
207,Delhi,Chennai,16,19
208,Bangalore,Calcutta,7,10
209,Chennai,Mumbai,14,16
210,Bangalore,Delhi,19,21
211,Bangalore,Delhi,5,7
212,Chennai,Delhi,20,23
213,Delhi,Calcutta,11,13
214,Delhi,Mumbai,10,12
215,Bangalore,Calcutta,2,5
216,Bangalore,Mumbai,19,20
217,Calcutta,Bangalore,18,21
218,Calcutta,Chennai,15,17
219,Mumbai,Calcutta,14,17
220,Bangalore,Mumbai,17,18
221,Bangalore,Calcutta,16,19
222,Delhi,Bangalore,9,11
223,Mumbai,Bangalore,13,14
224,Calcutta,Delhi,10,12
225,Delhi,Bangalore,20,22
226,Delhi,Chennai,18,21
227,Chennai,Bangalore,16,17
228,Mumbai,Bangalore,7,8
229,Bangalore,Chennai,14,15
230,Delhi,Chennai,7,10
231,Bangalore,Calcutta,18,21
232,Bangalore,Calcutta,20,23
233,Chennai,Calcutta,15,17
234,Delhi,Chennai,17,20
235,Bangalore,Delhi,7,9
236,Mumbai,Chennai,4,6
237,Calcutta,Chennai,13,15
238,Calcutta,Mumbai,13,16
239,Calcutta,Chennai,15,17
240,Chennai,Delhi,11,14
241,Delhi,Chennai,4,7
242,Calcutta,Mumbai,19,22
243,Delhi,Calcutta,14,16
244,Calcutta,Chennai,15,17
245,Chennai,Delhi,15,18
246,Mumbai,Calcutta,18,21
247,Calcutta,Mumbai,9,12
248,Bangalore,Chennai,12,13
249,Calcutta,Bangalore,19,22
250,Mumbai,Chennai,11,13
251,Chennai,Mumbai,12,14
252,Mumbai,Chennai,19,21
253,Mumbai,Delhi,15,17
254,Mumbai,Calcutta,5,8
255,Delhi,Bangalore,15,17
256,Calcutta,Delhi,8,10
257,Chennai,Bangalore,8,9
258,Bangalore,Delhi,10,12
259,Bangalore,Chennai,18,19
260,Calcutta,Delhi,1,3
261,Calcutta,Mumbai,3,6
262,Chennai,Bangalore,20,21
263,Bangalore,Calcutta,19,22
264,Mumbai,Delhi,9,11
265,Mumbai,Bangalore,5,6
266,Delhi,Mumbai,4,6
267,Bangalore,Mumbai,9,10
268,Mumbai,Calcutta,2,5
269,Mumbai,Chennai,7,9
270,Mumbai,Bangalore,12,13
271,Bangalore,Chennai,2,3
272,Delhi,Bangalore,12,14
273,Calcutta,Mumbai,8,11
274,Calcutta,Bangalore,2,5
275,Chennai,Bangalore,2,3
276,Calcutta,Chennai,3,5
277,Bangalore,Mumbai,11,12
278,Chennai,Calcutta,5,7
279,Calcutta,Mumbai,19,22
280,Mumbai,Calcutta,18,21
281,Bangalore,Mumbai,6,7
282,Delhi,Chennai,7,10
283,Chennai,Mumbai,18,20
284,Mumbai,Calcutta,2,5
285,Delhi,Calcutta,3,5
286,Chennai,Calcutta,5,7
287,Bangalore,Mumbai,11,12
288,Delhi,Bangalore,14,16
289,Calcutta,Bangalore,10,13
290,Bangalore,Mumbai,5,6
291,Mumbai,Delhi,2,4
292,Chennai,Mumbai,5,7
293,Mumbai,Bangalore,10,11
294,Delhi,Chennai,19,22
295,Delhi,Chennai,18,21
296,Chennai,Calcutta,3,5
297,Bangalore,Chennai,1,2
298,Chennai,Delhi,4,7
299,Bangalore,Mumbai,15,16
300,Calcutta,Mumbai,20,23
301,Calcutta,Bangalore,18,21
302,Chennai,Mumbai,14,16
303,Chennai,Mumbai,3,5
304,Delhi,Bangalore,18,20
305,Delhi,Chennai,19,22
306,Bangalore,Chennai,14,15
307,Mumbai,Bangalore,10,11
308,Mumbai,Calcutta,7,10
309,Calcutta,Delhi,17,19
310,Bangalore,Mumbai,17,18
311,Delhi,Mumbai,19,21
312,Calcutta,Bangalore,14,17
313,Delhi,Bangalore,3,5
314,Chennai,Calcutta,1,3
315,Bangalore,Calcutta,15,18
316,Chennai,Mumbai,14,16
317,Calcutta,Delhi,19,21
318,Delhi,Chennai,18,21
319,Mumbai,Calcutta,17,20
320,Bangalore,Mumbai,12,13
321,Calcutta,Mumbai,15,18
322,Calcutta,Chennai,6,8
323,Calcutta,Delhi,4,6
324,Delhi,Calcutta,20,22
325,Delhi,Bangalore,13,15
326,Mumbai,Delhi,12,14
327,Chennai,Bangalore,2,3
328,Mumbai,Chennai,12,14
329,Calcutta,Delhi,9,11
330,Chennai,Delhi,19,22
331,Mumbai,Chennai,9,11
332,Delhi,Chennai,7,10
