flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Mumbai,Chennai,8,10
2,Mumbai,Chennai,17,19
3,Delhi,Chennai,9,12
4,Bangalore,Mumbai,19,20
5,Bangalore,Calcutta,2,5
6,Calcutta,Delhi,16,18
7,Delhi,Chennai,6,9
8,Calcutta,Mumbai,14,17
9,Calcutta,Mumbai,11,14
10,Delhi,Mumbai,7,9
11,Delhi,Calcutta,18,20
12,Chennai,Mumbai,16,18
13,Mumbai,Delhi,9,11
14,Delhi,Mumbai,10,12
15,Mumbai,Delhi,7,9
16,Mumbai,Chennai,9,11
17,Bangalore,Calcutta,4,7
18,Chennai,Mumbai,5,7
19,Mumbai,Chennai,12,14
20,Chennai,Bangalore,10,11
21,Chennai,Mumbai,4,6
22,Bangalore,Delhi,18,20
23,Bangalore,Delhi,12,14
24,Calcutta,Bangalore,20,23
25,Bangalore,Delhi,6,8
26,Calcutta,Bangalore,20,23
27,Delhi,Calcutta,7,9
28,Calcutta,Bangalore,11,14
29,Delhi,Bangalore,4,6
30,Bangalore,Chennai,12,13
