flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Delhi,Mumbai,18,20
2,Chennai,Delhi,15,18
3,Mumbai,Bangalore,8,9
4,Calcutta,Mumbai,3,6
5,Chennai,Calcutta,2,4
6,Chennai,Delhi,18,21
7,Calcutta,Delhi,6,8
8,Mumbai,Calcutta,13,16
9,Mumbai,Bangalore,11,12
10,Chennai,Calcutta,17,19
11,Bangalore,Mumbai,1,2
12,Calcutta,Chennai,20,22
13,Bangalore,Delhi,6,8
14,Mumbai,Bangalore,6,7
15,Calcutta,Bangalore,2,5
16,Mumbai,Bangalore,5,6
17,Delhi,Bangalore,9,11
18,Mumbai,Delhi,17,19
19,Delhi,Calcutta,1,3
20,Chennai,Delhi,18,21
21,Calcutta,Delhi,7,9
22,Bangalore,Delhi,20,22
23,Mumbai,Delhi,19,21
24,Calcutta,Delhi,20,22
25,Mumbai,Chennai,14,16
26,Delhi,Chennai,4,7
27,Delhi,Bangalore,20,22
28,Chennai,Bangalore,6,7
29,Calcutta,Delhi,6,8
30,Bangalore,Chennai,8,9
31,Mumbai,Chennai,2,4
32,Bangalore,Mumbai,12,13
33,Mumbai,Chennai,9,11
34,Chennai,Calcutta,17,19
35,Bangalore,Chennai,20,21
36,Chennai,Delhi,2,5
37,Bangalore,Mumbai,8,9
38,Chennai,Bangalore,9,10
39,Calcutta,Chennai,8,10
40,Mumbai,Calcutta,16,19
41,Bangalore,Mumbai,6,7
42,Calcutta,Chennai,15,17
43,Calcutta,Delhi,8,10
44,Mumbai,Delhi,11,13
45,Calcutta,Bangalore,7,10
46,Bangalore,Chennai,13,14
47,Delhi,Mumbai,7,9
48,Bangalore,Calcutta,2,5
49,Chennai,Delhi,6,9
50,Delhi,Calcutta,13,15
51,Calcutta,Bangalore,3,6
52,Chennai,Mumbai,15,17
53,Mumbai,Chennai,2,4
54,Chennai,Calcutta,20,22
55,Bangalore,Delhi,20,22
56,Bangalore,Calcutta,5,8
57,Calcutta,Mumbai,20,23
58,Bangalore,Delhi,12,14
59,Delhi,Bangalore,10,12
60,Chennai,Delhi,13,16
61,Calcutta,Delhi,13,15
62,Calcutta,Mumbai,9,12
63,Bangalore,Delhi,12,14
64,Chennai,Bangalore,16,17
65,Bangalore,Chennai,4,5
66,Chennai,Calcutta,1,3
67,Calcutta,Bangalore,13,16
68,Calcutta,Chennai,11,13
69,Mumbai,Calcutta,7,10
70,Calcutta,Delhi,5,7
71,Calcutta,Mumbai,15,18
72,Chennai,Mumbai,15,17
73,Calcutta,Mumbai,12,15
74,Delhi,Chennai,13,16
75,Bangalore,Mumbai,20,21
76,Chennai,Calcutta,9,11
77,Delhi,Calcutta,17,19
78,Calcutta,Chennai,4,6
79,Calcutta,Chennai,17,19
80,Calcutta,Mumbai,2,5
81,Chennai,Mumbai,8,10
82,Bangalore,Mumbai,2,3
83,Calcutta,Chennai,3,5
