flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Bangalore,Delhi,16,18
2,Bangalore,Delhi,10,12
3,Chennai,Calcutta,16,18
4,Chennai,Calcutta,8,10
5,Delhi,Mumbai,12,14
6,Calcutta,Chennai,2,4
7,Mumbai,Delhi,2,4
8,Delhi,Mumbai,5,7
9,Delhi,Mumbai,8,10
10,Calcutta,Delhi,11,13
11,Delhi,Mumbai,17,19
12,Bangalore,Mumbai,6,7
13,Mumbai,Delhi,13,15
14,Delhi,Chennai,3,6
15,Delhi,Bangalore,13,15
16,Bangalore,Calcutta,2,5
17,Mumbai,Calcutta,19,22
18,Delhi,Mumbai,14,16
19,Delhi,Calcutta,20,22
20,Mumbai,Bangalore,15,16
21,Chennai,Bangalore,8,9
22,Bangalore,Calcutta,3,6
23,Calcutta,Mumbai,1,4
24,Delhi,Calcutta,15,17
25,Bangalore,Chennai,15,16
26,Calcutta,Chennai,7,9
27,Delhi,Chennai,18,21
28,Mumbai,Calcutta,10,13
29,Mumbai,Chennai,13,15
30,Calcutta,Delhi,13,15
31,Mumbai,Chennai,2,4
32,Mumbai,Delhi,1,3
33,Bangalore,Calcutta,3,6
34,Bangalore,Calcutta,8,11
35,Bangalore,Delhi,14,16
36,Chennai,Bangalore,4,5
37,Chennai,Bangalore,18,19
38,Chennai,Calcutta,19,21
39,Mumbai,Bangalore,18,19
40,Calcutta,Bangalore,9,12
41,Chennai,Bangalore,14,15
42,Calcutta,Delhi,16,18
43,Delhi,Mumbai,17,19
44,Calcutta,Bangalore,20,23
45,Chennai,Delhi,10,13
46,Chennai,Calcutta,10,12
47,Delhi,Chennai,16,19
48,Bangalore,Calcutta,9,12
49,Mumbai,Calcutta,16,19
50,Bangalore,Mumbai,6,7
51,Chennai,Bangalore,5,6
52,Calcutta,Delhi,16,18
53,Chennai,Mumbai,13,15
54,Mumbai,Chennai,16,18
55,Calcutta,Delhi,4,6
56,Delhi,Calcutta,18,20
57,Bangalore,Delhi,3,5
58,Mumbai,Bangalore,19,20
59,Delhi,Calcutta,14,16
60,Chennai,Calcutta,17,19
61,Chennai,Calcutta,5,7
