flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Calcutta,Bangalore,4,7
2,Chennai,Calcutta,10,12
3,Mumbai,Delhi,4,6
4,Delhi,Chennai,13,16
5,Mumbai,Chennai,9,11
6,Mumbai,Delhi,2,4
7,Calcutta,Bangalore,4,7
8,Mumbai,Calcutta,2,5
9,Delhi,Bangalore,20,22
10,Delhi,Bangalore,10,12
11,Calcutta,Chennai,3,5
12,Chennai,Delhi,3,6
13,Calcutta,Bangalore,6,9
14,Calcutta,Mumbai,13,16
15,Mumbai,Calcutta,3,6
16,Bangalore,Delhi,7,9
17,Mumbai,Chennai,11,13
18,Mumbai,Chennai,9,11
19,Chennai,Calcutta,5,7
20,Mumbai,Bangalore,5,6
21,Delhi,Bangalore,7,9
22,Calcutta,Delhi,20,22
23,Chennai,Bangalore,11,12
24,Delhi,Bangalore,5,7
25,Calcutta,Chennai,11,13
26,Calcutta,Mumbai,1,4
27,Calcutta,Chennai,5,7
28,Calcutta,Bangalore,14,17
29,Mumbai,Delhi,16,18
30,Calcutta,Mumbai,6,9
31,Calcutta,Chennai,9,11
32,Bangalore,Chennai,2,3
33,Mumbai,Bangalore,10,11
34,Delhi,Bangalore,6,8
35,Bangalore,Delhi,8,10
36,Chennai,Mumbai,1,3
37,Delhi,Chennai,4,7
38,Delhi,Chennai,17,20
39,Bangalore,Mumbai,14,15
40,Chennai,Calcutta,13,15
41,Chennai,Delhi,12,15
42,Delhi,Mumbai,12,14
43,Mumbai,Bangalore,12,13
44,Chennai,Bangalore,10,11
45,Bangalore,Calcutta,6,9
46,Delhi,Chennai,12,15
47,Bangalore,Delhi,15,17
48,Chennai,Calcutta,17,19
49,Mumbai,Chennai,9,11
50,Bangalore,Mumbai,11,12
51,Delhi,Mumbai,6,8
52,Mumbai,Chennai,5,7
53,Calcutta,Delhi,11,13
54,Calcutta,Mumbai,8,11
55,Mumbai,Delhi,4,6
56,Delhi,Mumbai,6,8
57,Mumbai,Bangalore,12,13
58,Chennai,Mumbai,18,20
59,Delhi,Chennai,4,7
60,Bangalore,Mumbai,11,12
61,Bangalore,Chennai,4,5
62,Bangalore,Chennai,9,10
63,Bangalore,Calcutta,3,6
64,Mumbai,Calcutta,13,16
65,Bangalore,Delhi,14,16
66,Delhi,Bangalore,19,21
67,Calcutta,Delhi,14,16
68,Delhi,Calcutta,19,21
69,Bangalore,Mumbai,20,21
70,Calcutta,Mumbai,20,23
71,Bangalore,Calcutta,18,21
72,Mumbai,Calcutta,19,22
73,Mumbai,Bangalore,20,21
74,Calcutta,Delhi,19,21
75,Calcutta,Mumbai,6,9
76,Chennai,Delhi,5,8
77,Bangalore,Mumbai,8,9
78,Mumbai,Chennai,1,3
79,Calcutta,Mumbai,9,12
80,Mumbai,Calcutta,11,14
81,Delhi,Mumbai,2,4
82,Bangalore,Chennai,5,6
83,Chennai,Delhi,6,9
84,Delhi,Mumbai,8,10
85,Chennai,Mumbai,1,3
86,Mumbai,Bangalore,15,16
87,Calcutta,Bangalore,4,7
88,Calcutta,Chennai,6,8
89,Mumbai,Delhi,9,11
90,Chennai,Delhi,3,6
91,Delhi,Mumbai,15,17
92,Chennai,Bangalore,13,14
93,Chennai,Calcutta,20,22
94,Bangalore,Calcutta,20,23
95,Delhi,Chennai,2,5
96,Calcutta,Bangalore,19,22
97,Delhi,Calcutta,18,20
98,Bangalore,Delhi,16,18
99,Chennai,Bangalore,19,20
100,Mumbai,Delhi,20,22
101,Mumbai,Bangalore,20,21
102,Delhi,Chennai,19,22
103,Chennai,Calcutta,13,15
104,Delhi,Bangalore,10,12
105,Delhi,Chennai,17,20
106,Bangalore,Chennai,2,3
107,Bangalore,Calcutta,16,19
108,Mumbai,Calcutta,7,10
109,Calcutta,Chennai,14,16
110,Bangalore,Calcutta,9,12
111,Chennai,Bangalore,3,4
112,Bangalore,Delhi,1,3
113,Mumbai,Delhi,3,5
114,Chennai,Mumbai,15,17
115,Chennai,Mumbai,2,4
116,Bangalore,Calcutta,15,18
117,Bangalore,Chennai,8,9
118,Mumbai,Bangalore,17,18
119,Delhi,Chennai,14,17
120,Mumbai,Chennai,13,15
121,Delhi,Chennai,1,4
122,Calcutta,Mumbai,3,6
123,Calcutta,Delhi,1,3
124,Delhi,Calcutta,16,18
125,Bangalore,Chennai,7,8
126,Calcutta,Bangalore,10,13
127,Bangalore,Chennai,16,17
128,Bangalore,Chennai,15,16
129,Calcutta,Delhi,10,12
130,Calcutta,Mumbai,18,21
131,Mumbai,Calcutta,19,22
132,Mumbai,Bangalore,4,5
133,Delhi,Chennai,18,21
134,Chennai,Mumbai,7,9
135,Calcutta,Delhi,10,12
136,Bangalore,Mumbai,17,18
137,Bangalore,Calcutta,10,13
138,Calcutta,Mumbai,11,14
139,Calcutta,Bangalore,17,20
140,Mumbai,Delhi,14,16
141,Chennai,Bangalore,1,2
142,Delhi,Chennai,4,7
143,Mumbai,Chennai,7,9
144,Mumbai,Chennai,20,22
145,Chennai,Delhi,11,14
146,Mumbai,Chennai,9,11
147,Chennai,Calcutta,19,21
148,Calcutta,Mumbai,11,14
149,Calcutta,Chennai,12,14
150,Mumbai,Chennai,11,13
151,Chennai,Delhi,15,18
152,Calcutta,Bangalore,16,19
153,Calcutta,Mumbai,5,8
154,Mumbai,Chennai,5,7
155,Bangalore,Delhi,20,22
156,Chennai,Mumbai,12,14
157,Mumbai,Calcutta,17,20
158,Bangalore,Chennai,5,6
159,Bangalore,Calcutta,12,15
160,Bangalore,Chennai,13,14
161,Mumbai,Chennai,3,5
162,Chennai,Mumbai,15,17
163,Chennai,Mumbai,16,18
164,Chennai,Mumbai,12,14
165,Chennai,Calcutta,12,14
166,Delhi,Calcutta,8,10
167,Bangalore,Delhi,12,14
168,Bangalore,Mumbai,20,21
169,Mumbai,Bangalore,14,15
170,Delhi,Chennai,9,12
171,Delhi,Calcutta,19,21
172,Delhi,Calcutta,18,20
173,Bangalore,Calcutta,7,10
174,Chennai,Delhi,14,17
175,Bangalore,Chennai,11,12
176,Chennai,Calcutta,9,11
177,Mumbai,Calcutta,5,8
178,Chennai,Mumbai,17,19
179,Bangalore,Chennai,6,7
180,Bangalore,Chennai,4,5
181,Chennai,Bangalore,10,11
182,Delhi,Bangalore,20,22
183,Chennai,Calcutta,4,6
184,Delhi,Bangalore,4,6
185,Chennai,Delhi,1,4
186,Mumbai,Delhi,13,15
187,Mumbai,Chennai,5,7
188,Bangalore,Mumbai,10,11
189,Mumbai,Delhi,2,4
190,Chennai,Delhi,8,11
191,Delhi,Bangalore,19,21
192,Delhi,Bangalore,11,13
193,Delhi,Bangalore,7,9
194,Delhi,Chennai,14,17
195,Delhi,Mumbai,15,17
196,Calcutta,Delhi,5,7
197,Calcutta,Mumbai,7,10
198,Bangalore,Chennai,8,9
199,Bangalore,Mumbai,8,9
200,Bangalore,Chennai,20,21
201,Delhi,Mumbai,10,12
202,Calcutta,Bangalore,8,11
203,Bangalore,Chennai,7,8
204,Mumbai,Bangalore,13,14
205,Calcutta,Bangalore,11,14
206,Chennai,Bangalore,2,3
207,Bangalore,Calcutta,14,17
208,Delhi,Chennai,20,23
209,Calcutta,Chennai,10,12
210,Chennai,Calcutta,1,3
211,Calcutta,Mumbai,5,8
212,Chennai,Calcutta,16,18
213,Chennai,Bangalore,4,5
214,Chennai,Bangalore,4,5
215,Chennai,Calcutta,6,8
216,Mumbai,Calcutta,1,4
217,Delhi,Bangalore,17,19
218,Calcutta,Chennai,1,3
219,Calcutta,Delhi,6,8
220,Calcutta,Mumbai,5,8
221,Delhi,Mumbai,4,6
222,Chennai,Delhi,14,17
223,Mumbai,Delhi,12,14
224,Delhi,Calcutta,18,20
225,Mumbai,Delhi,9,11
226,Chennai,Delhi,7,10
227,Bangalore,Delhi,15,17
228,Delhi,Chennai,6,9
229,Bangalore,Chennai,20,21
230,Chennai,Delhi,17,20
231,Mumbai,Bangalore,4,5
232,Mumbai,Calcutta,5,8
233,Mumbai,Bangalore,12,13
234,Chennai,Calcutta,16,18
235,Mumbai,Calcutta,16,19
236,Mumbai,Delhi,12,14
237,Chennai,Bangalore,12,13
238,Delhi,Chennai,17,20
239,Bangalore,Chennai,13,14
240,Chennai,Calcutta,20,22
241,Mumbai,Delhi,1,3
242,Calcutta,Mumbai,17,20
243,Delhi,Chennai,12,15
244,Chennai,Mumbai,4,6
245,Delhi,Bangalore,4,6
246,Calcutta,Chennai,15,17
247,Bangalore,Delhi,5,7
248,Chennai,Calcutta,15,17
249,Chennai,Mumbai,17,19
250,Chennai,Mumbai,19,21
251,Calcutta,Chennai,17,19
252,Delhi,Mumbai,8,10
253,Bangalore,Calcutta,3,6
254,Chennai,Calcutta,5,7
255,Delhi,Mumbai,1,3
256,Bangalore,Calcutta,18,21
257,Chennai,Calcutta,18,20
258,Delhi,Mumbai,12,14
259,Bangalore,Calcutta,15,18
260,Chennai,Bangalore,12,13
261,Chennai,Delhi,7,10
262,Bangalore,Calcutta,6,9
263,Delhi,Chennai,4,7
264,Chennai,Bangalore,15,16
265,Calcutta,Delhi,13,15
266,Delhi,Calcutta,5,7
267,Bangalore,Mumbai,1,2
268,Bangalore,Calcutta,18,21
269,Mumbai,Bangalore,8,9
270,Chennai,Delhi,10,13
271,Calcutta,Delhi,3,5
272,Calcutta,Delhi,16,18
273,Calcutta,Chennai,17,19
274,Calcutta,Delhi,15,17
275,Delhi,Calcutta,4,6
276,Chennai,Calcutta,5,7
277,Calcutta,Chennai,20,22
278,Bangalore,Calcutta,12,15
279,Bangalore,Calcutta,11,14
280,Chennai,Calcutta,15,17
281,Calcutta,Bangalore,16,19
282,Delhi,Mumbai,5,7
283,Mumbai,Delhi,2,4
284,Bangalore,Calcutta,8,11
285,Mumbai,Bangalore,9,10
286,Mumbai,Chennai,5,7
287,Calcutta,Mumbai,1,4
288,Mumbai,Calcutta,2,5
289,Bangalore,Mumbai,11,12
290,Mumbai,Bangalore,13,14
291,Calcutta,Mumbai,20,23
292,Chennai,Bangalore,17,18
293,Bangalore,Mumbai,16,17
294,Calcutta,Mumbai,13,16
295,Bangalore,Delhi,4,6
296,Chennai,Bangalore,17,18
297,Bangalore,Delhi,13,15
298,Chennai,Mumbai,20,22
299,Bangalore,Calcutta,3,6
300,Delhi,Bangalore,6,8
301,Mumbai,Calcutta,20,23
302,Calcutta,Chennai,18,20
303,Mumbai,Calcutta,16,19
304,Calcutta,Delhi,17,19
305,Bangalore,Mumbai,18,19
306,Delhi,Calcutta,16,18
307,Bangalore,Mumbai,2,3
308,Delhi,Chennai,20,23
309,Delhi,Calcutta,6,8
310,Delhi,Bangalore,12,14
311,Calcutta,Mumbai,14,17
312,Chennai,Calcutta,2,4
313,Calcutta,Bangalore,14,17
314,Mumbai,Chennai,9,11
315,Chennai,Calcutta,4,6
316,Calcutta,Delhi,1,3
317,Chennai,Mumbai,3,5
318,Chennai,Mumbai,16,18
319,Calcutta,Chennai,3,5
320,Chennai,Delhi,8,11
321,Bangalore,Chennai,14,15
322,Delhi,Calcutta,13,15
323,Bangalore,Delhi,5,7
324,Chennai,Bangalore,8,9
325,Chennai,Mumbai,3,5
326,Delhi,Calcutta,1,3
327,Bangalore,Calcutta,19,22
328,Calcutta,Chennai,5,7
329,Calcutta,Chennai,15,17
330,Calcutta,Mumbai,16,19
331,Bangalore,Delhi,18,20
332,Bangalore,Chennai,19,20
333,Delhi,Bangalore,4,6
334,Mumbai,Chennai,1,3
335,Mumbai,Calcutta,11,14
336,Delhi,Chennai,10,13
337,Delhi,Calcutta,19,21
338,Mumbai,Bangalore,15,16
339,Delhi,Calcutta,11,13
340,Mumbai,Chennai,20,22
341,Bangalore,Delhi,15,17
342,Chennai,Delhi,12,15
343,Chennai,Calcutta,12,14
344,Bangalore,Mumbai,2,3
345,Delhi,Bangalore,13,15
346,Delhi,Bangalore,20,22
347,Delhi,Bangalore,15,17
348,Chennai,Calcutta,11,13
349,Chennai,Bangalore,19,20
350,Delhi,Calcutta,17,19
351,Delhi,Mumbai,9,11
352,Mumbai,Delhi,3,5
353,Bangalore,Delhi,8,10
354,Bangalore,Mumbai,3,4
355,Bangalore,Chennai,9,10
356,Chennai,Bangalore,5,6
357,Bangalore,Chennai,12,13
358,Bangalore,Chennai,14,15
359,Delhi,Calcutta,7,9
360,Calcutta,Chennai,17,19
361,Calcutta,Bangalore,10,13
362,Calcutta,Chennai,5,7
363,Bangalore,Delhi,1,3
364,Chennai,Calcutta,20,22
365,Bangalore,Chennai,5,6
366,Mumbai,Calcutta,7,10
367,Bangalore,Chennai,19,20
368,Calcutta,Bangalore,12,15
369,Mumbai,Delhi,9,11
370,Calcutta,Delhi,13,15
371,Mumbai,Delhi,3,5
372,Calcutta,Chennai,2,4
373,Delhi,Calcutta,11,13
374,Bangalore,Chennai,16,17
375,Delhi,Mumbai,5,7
376,Mumbai,Delhi,3,5
377,Chennai,Delhi,20,23
378,Calcutta,Chennai,10,12
379,Mumbai,Delhi,20,22
380,Chennai,Mumbai,19,21
381,Calcutta,Mumbai,17,20
382,Bangalore,Chennai,17,18
383,Calcutta,Mumbai,10,13
384,Chennai,Calcutta,12,14
385,Bangalore,Delhi,11,13
386,Delhi,Calcutta,7,9
387,Bangalore,Mumbai,1,2
388,Chennai,Bangalore,3,4
389,Delhi,Chennai,1,4
390,Calcutta,Bangalore,13,16
