flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Chennai,Calcutta,1,3
2,Bangalore,Delhi,5,7
3,Calcutta,Delhi,18,20
4,Delhi,Calcutta,17,19
5,Delhi,Chennai,14,17
6,Calcutta,Chennai,10,12
7,Delhi,Mumbai,20,22
8,Chennai,Delhi,16,19
9,Bangalore,Calcutta,1,4
10,Chennai,Mumbai,5,7
11,Calcutta,Mumbai,9,12
12,Chennai,Bangalore,7,8
13,Chennai,Calcutta,7,9
14,Mumbai,Chennai,19,21
15,Mumbai,Delhi,10,12
16,Bangalore,Calcutta,18,21
17,Delhi,Bangalore,16,18
18,Bangalore,Calcutta,13,16
19,Mumbai,Bangalore,15,16
20,Mumbai,Bangalore,14,15
21,Chennai,Bangalore,17,18
22,Chennai,Bangalore,1,2
23,Chennai,Delhi,6,9
24,Chennai,Calcutta,15,17
25,Chennai,Delhi,3,6
26,Chennai,Delhi,6,9
27,Mumbai,Calcutta,11,14
28,Calcutta,Delhi,20,22
29,Calcutta,Chennai,9,11
30,Chennai,Bangalore,10,11
31,Calcutta,Chennai,17,19
32,Bangalore,Delhi,16,18
33,Bangalore,Mumbai,7,8
34,Delhi,Mumbai,3,5
35,Chennai,Bangalore,16,17
36,Bangalore,Delhi,11,13
37,Bangalore,Mumbai,3,4
38,Delhi,Calcutta,3,5
39,Calcutta,Bangalore,5,8
40,Delhi,Mumbai,14,16
41,Mumbai,Chennai,7,9
42,Calcutta,Bangalore,18,21
43,Chennai,Mumbai,17,19
44,Delhi,Chennai,7,10
45,Bangalore,Chennai,19,20
46,Calcutta,Chennai,4,6
47,Delhi,Bangalore,11,13
48,Delhi,Mumbai,5,7
49,Chennai,Bangalore,2,3
50,Calcutta,Bangalore,2,5
51,Bangalore,Chennai,2,3
52,Bangalore,Calcutta,6,9
53,Chennai,Calcutta,19,21
54,Chennai,Mumbai,7,9
55,Bangalore,Chennai,4,5
56,Chennai,Bangalore,5,6
57,Delhi,Bangalore,16,18
58,Bangalore,Chennai,4,5
59,Calcutta,Chennai,7,9
60,Calcutta,Delhi,13,15
61,Bangalore,Delhi,15,17
62,Chennai,Mumbai,1,3
63,Delhi,Calcutta,9,11
64,Chennai,Calcutta,2,4
65,Chennai,Mumbai,2,4
66,Bangalore,Delhi,16,18
67,Bangalore,Calcutta,16,19
68,Delhi,Chennai,2,5
69,Calcutta,Chennai,1,3
70,Calcutta,Delhi,20,22
71,Chennai,Mumbai,12,14
72,Bangalore,Chennai,3,4
73,Calcutta,Mumbai,9,12
74,Chennai,Mumbai,8,10
75,Mumbai,Bangalore,16,17
76,Mumbai,Bangalore,13,14
77,Delhi,Mumbai,14,16
78,Chennai,Bangalore,13,14
79,Chennai,Calcutta,18,20
80,Calcutta,Chennai,1,3
81,Chennai,Bangalore,4,5
82,Bangalore,Delhi,11,13
83,Bangalore,Calcutta,11,14
84,Calcutta,Bangalore,11,14
85,Bangalore,Mumbai,10,11
86,Chennai,Calcutta,2,4
87,Chennai,Bangalore,3,4
88,Mumbai,Bangalore,12,13
89,Bangalore,Calcutta,15,18
90,Bangalore,Mumbai,2,3
91,Calcutta,Delhi,13,15
92,Calcutta,Bangalore,16,19
93,Mumbai,Delhi,3,5
94,Bangalore,Chennai,4,5
95,Bangalore,Chennai,5,6
96,Calcutta,Delhi,6,8
97,Chennai,Mumbai,3,5
98,Calcutta,Delhi,5,7
99,Calcutta,Chennai,12,14
100,Chennai,Calcutta,11,13
101,Mumbai,Calcutta,19,22
102,Mumbai,Calcutta,19,22
103,Delhi,Mumbai,7,9
104,Chennai,Delhi,4,7
105,Mumbai,Calcutta,14,17
106,Bangalore,Mumbai,20,21
107,Delhi,Bangalore,17,19
108,Bangalore,Chennai,16,17
109,Mumbai,Calcutta,3,6
110,Calcutta,Bangalore,4,7
111,Chennai,Bangalore,11,12
112,Delhi,Chennai,16,19
113,Calcutta,Chennai,19,21
114,Mumbai,Calcutta,9,12
115,Chennai,Delhi,17,20
116,Calcutta,Delhi,2,4
117,Mumbai,Calcutta,3,6
118,Bangalore,Delhi,16,18
119,Delhi,Bangalore,12,14
120,Chennai,Calcutta,4,6
121,Bangalore,Calcutta,5,8
122,Delhi,Chennai,6,9
123,Mumbai,Calcutta,11,14
124,Bangalore,Delhi,16,18
125,Delhi,Bangalore,3,5
126,Delhi,Chennai,13,16
127,Chennai,Mumbai,12,14
128,Chennai,Calcutta,4,6
129,Delhi,Calcutta,9,11
130,Delhi,Bangalore,3,5
131,Chennai,Bangalore,10,11
132,Chennai,Calcutta,11,13
133,Chennai,Mumbai,13,15
134,Chennai,Bangalore,1,2
135,Bangalore,Calcutta,12,15
136,Delhi,Mumbai,2,4
137,Mumbai,Calcutta,13,16
138,Chennai,Mumbai,13,15
139,Delhi,Mumbai,10,12
140,Bangalore,Calcutta,17,20
141,Chennai,Calcutta,15,17
142,Mumbai,Calcutta,7,10
143,Delhi,Chennai,20,23
144,Bangalore,Chennai,20,21
145,Calcutta,Delhi,15,17
146,Chennai,Calcutta,10,12
147,Delhi,Mumbai,14,16
148,Bangalore,Calcutta,9,12
149,Delhi,Mumbai,9,11
150,Delhi,Bangalore,8,10
151,Chennai,Delhi,16,19
152,Bangalore,Calcutta,17,20
153,Chennai,Delhi,20,23
154,Mumbai,Calcutta,5,8
155,Chennai,Delhi,6,9
156,Mumbai,Chennai,4,6
157,Bangalore,Mumbai,1,2
158,Calcutta,Chennai,19,21
159,Delhi,Bangalore,12,14
160,Delhi,Calcutta,11,13
161,Calcutta,Chennai,12,14
162,Delhi,Chennai,1,4
163,Chennai,Mumbai,19,21
164,Calcutta,Chennai,8,10
165,Mumbai,Bangalore,11,12
166,Delhi,Mumbai,12,14
167,Bangalore,Delhi,18,20
168,Mumbai,Chennai,17,19
169,Mumbai,Calcutta,13,16
170,Chennai,Bangalore,16,17
171,Bangalore,Mumbai,8,9
172,Calcutta,Mumbai,10,13
173,Calcutta,Mumbai,8,11
174,Bangalore,Chennai,8,9
175,Bangalore,Calcutta,11,14
176,Mumbai,Chennai,9,11
177,Mumbai,Chennai,13,15
178,Delhi,Mumbai,9,11
179,Delhi,Calcutta,18,20
180,Chennai,Mumbai,19,21
181,Bangalore,Mumbai,11,12
182,Calcutta,Mumbai,10,13
183,Mumbai,Bangalore,6,7
184,Delhi,Bangalore,11,13
185,Chennai,Delhi,9,12
186,Mumbai,Calcutta,20,23
187,Bangalore,Chennai,15,16
188,Delhi,Calcutta,14,16
189,Mumbai,Delhi,10,12
190,Chennai,Mumbai,6,8
191,Mumbai,Bangalore,20,21
192,Delhi,Chennai,6,9
193,Delhi,Bangalore,15,17
194,Bangalore,Mumbai,10,11
195,Mumbai,Chennai,14,16
196,Calcutta,Mumbai,9,12
197,Mumbai,Chennai,19,21
198,Mumbai,Bangalore,13,14
199,Chennai,Mumbai,13,15
200,Bangalore,Chennai,9,10
201,Calcutta,Mumbai,16,19
202,Chennai,Calcutta,17,19
203,Chennai,Bangalore,2,3
204,Mumbai,Calcutta,11,14
205,Bangalore,Mumbai,15,16
206,Calcutta,Delhi,20,22
207,Calcutta,Delhi,10,12
208,Bangalore,Mumbai,18,19
209,Bangalore,Chennai,19,20
210,Bangalore,Delhi,13,15
211,Bangalore,Delhi,1,3
212,Bangalore,Delhi,14,16
213,Mumbai,Delhi,3,5
214,Calcutta,Delhi,3,5
215,Delhi,Bangalore,14,16
216,Calcutta,Mumbai,3,6
217,Mumbai,Calcutta,15,18
218,Bangalore,Calcutta,9,12
219,Calcutta,Delhi,7,9
220,Calcutta,Mumbai,10,13
221,Bangalore,Chennai,1,2
222,Calcutta,Mumbai,14,17
223,Calcutta,Bangalore,9,12
224,Calcutta,Bangalore,11,14
225,Delhi,Bangalore,2,4
226,Mumbai,Chennai,16,18
227,Delhi,Chennai,18,21
228,Calcutta,Mumbai,6,9
229,Calcutta,Delhi,18,20
230,Delhi,Chennai,15,18
231,Bangalore,Delhi,6,8
232,Bangalore,Delhi,1,3
233,Delhi,Chennai,18,21
234,Delhi,Bangalore,19,21
235,Bangalore,Delhi,9,11
236,Calcutta,Bangalore,15,18
237,Mumbai,Bangalore,18,19
238,Mumbai,Delhi,17,19
239,Chennai,Calcutta,12,14
240,Delhi,Bangalore,12,14
241,Delhi,Calcutta,9,11
242,Delhi,Bangalore,6,8
243,Calcutta,Chennai,9,11
244,Mumbai,Calcutta,14,17
245,Calcutta,Bangalore,4,7
246,Chennai,Calcutta,16,18
247,Mumbai,Calcutta,19,22
248,Delhi,Calcutta,16,18
249,Mumbai,Delhi,5,7
250,Mumbai,Bangalore,3,4
251,Bangalore,Delhi,5,7
252,Chennai,Calcutta,14,16
253,Bangalore,Chennai,7,8
254,Mumbai,Delhi,11,13
255,Bangalore,Delhi,15,17
256,Bangalore,Mumbai,3,4
257,Delhi,Calcutta,12,14
258,Calcutta,Delhi,6,8
259,Mumbai,Delhi,4,6
260,Mumbai,Delhi,9,11
261,Calcutta,Bangalore,13,16
262,Delhi,Calcutta,20,22
263,Mumbai,Bangalore,15,16
264,Delhi,Calcutta,2,4
265,Bangalore,Calcutta,19,22
266,Calcutta,Delhi,13,15
267,Calcutta,Bangalore,6,9
268,Mumbai,Chennai,12,14
269,Delhi,Bangalore,8,10
270,Mumbai,Delhi,1,3
271,Bangalore,Mumbai,6,7
272,Bangalore,Mumbai,1,2
273,Bangalore,Mumbai,13,14
274,Mumbai,Calcutta,1,4
275,Bangalore,Chennai,4,5
276,Bangalore,Calcutta,11,14
277,Bangalore,Delhi,13,15
278,Calcutta,Chennai,4,6
279,Calcutta,Chennai,2,4
280,Bangalore,Calcutta,15,18
281,Calcutta,Mumbai,8,11
282,Mumbai,Calcutta,4,7
283,Chennai,Calcutta,2,4
284,Mumbai,Calcutta,15,18
285,Bangalore,Calcutta,19,22
286,Chennai,Calcutta,20,22
287,Bangalore,Chennai,18,19
288,Bangalore,Delhi,18,20
289,Calcutta,Chennai,4,6
290,Chennai,Bangalore,3,4
291,Chennai,Delhi,11,14
292,Chennai,Mumbai,5,7
293,Delhi,Bangalore,8,10
294,Bangalore,Mumbai,11,12
295,Bangalore,Calcutta,3,6
296,Delhi,Bangalore,16,18
297,Calcutta,Delhi,4,6
298,Chennai,Mumbai,6,8
299,Calcutta,Bangalore,1,4
300,Chennai,Mumbai,11,13
301,Calcutta,Chennai,19,21
302,Delhi,Calcutta,11,13
303,Calcutta,Bangalore,20,23
304,Calcutta,Bangalore,6,9
305,Mumbai,Delhi,3,5
306,Calcutta,Chennai,20,22
307,Mumbai,Delhi,19,21
308,Bangalore,Mumbai,6,7
309,Mumbai,Delhi,8,10
310,Mumbai,Bangalore,14,15
311,Bangalore,Mumbai,6,7
312,Mumbai,Calcutta,5,8
313,Chennai,Delhi,16,19
314,Mumbai,Delhi,15,17
315,Calcutta,Bangalore,14,17
316,Chennai,Bangalore,12,13
317,Mumbai,Delhi,6,8
318,Chennai,Bangalore,17,18
319,Delhi,Chennai,6,9
320,Calcutta,Bangalore,4,7
321,Calcutta,Delhi,10,12
322,Calcutta,Mumbai,12,15
323,Bangalore,Calcutta,6,9
324,Calcutta,Chennai,14,16
325,Calcutta,Chennai,15,17
326,Chennai,Delhi,18,21
327,Delhi,Bangalore,20,22
328,Bangalore,Calcutta,11,14
329,Chennai,Mumbai,4,6
330,Delhi,Mumbai,6,8
331,Delhi,Chennai,6,9
332,Chennai,Calcutta,15,17
333,Chennai,Bangalore,14,15
334,Chennai,Delhi,9,12
335,Calcutta,Delhi,10,12
336,Calcutta,Delhi,2,4
337,Delhi,Bangalore,16,18
338,Bangalore,Chennai,4,5
339,Mumbai,Calcutta,16,19
340,Calcutta,Delhi,14,16
341,Chennai,Bangalore,4,5
342,Delhi,Calcutta,18,20
343,Delhi,Chennai,14,17
344,Mumbai,Calcutta,2,5
345,Mumbai,Calcutta,2,5
346,Mumbai,Bangalore,10,11
347,Delhi,Bangalore,9,11
348,Mumbai,Calcutta,4,7
349,Mumbai,Bangalore,18,19
350,Chennai,Calcutta,18,20
351,Mumbai,Chennai,7,9
352,Delhi,Bangalore,10,12
353,Mumbai,Chennai,14,16
354,Mumbai,Bangalore,15,16
355,Calcutta,Bangalore,1,4
356,Bangalore,Mumbai,2,3
357,Chennai,Calcutta,1,3
358,Bangalore,Calcutta,6,9
359,Delhi,Bangalore,9,11
360,Delhi,Calcutta,5,7
361,Chennai,Delhi,7,10
362,Calcutta,Bangalore,15,18
363,Delhi,Mumbai,10,12
364,Delhi,Mumbai,16,18
365,Bangalore,Mumbai,13,14
366,Bangalore,Delhi,17,19
367,Calcutta,Delhi,5,7
368,Calcutta,Delhi,12,14
369,Calcutta,Chennai,20,22
370,Bangalore,Chennai,15,16
371,Bangalore,Delhi,13,15
372,Calcutta,Mumbai,6,9
373,Bangalore,Chennai,16,17
374,Bangalore,Mumbai,8,9
375,Mumbai,Delhi,1,3
376,Chennai,Delhi,6,9
377,Delhi,Bangalore,1,3
378,Calcutta,Mumbai,10,13
379,Bangalore,Delhi,8,10
380,Calcutta,Mumbai,10,13
381,Mumbai,Chennai,8,10
382,Bangalore,Chennai,10,11
383,Delhi,Mumbai,20,22
384,Calcutta,Delhi,9,11
385,Bangalore,Chennai,10,11
386,Delhi,Chennai,17,20
387,Delhi,Chennai,1,4
388,Bangalore,Calcutta,18,21
389,Mumbai,Delhi,18,20
390,Bangalore,Delhi,4,6
391,Calcutta,Bangalore,10,13
392,Bangalore,Chennai,6,7
393,Delhi,Chennai,14,17
394,Calcutta,Mumbai,14,17
395,Chennai,Bangalore,2,3
396,Delhi,Chennai,7,10
397,Bangalore,Mumbai,6,7
398,Mumbai,Chennai,1,3
399,Delhi,Mumbai,4,6
400,Delhi,Bangalore,19,21
401,Calcutta,Delhi,8,10
402,Delhi,Bangalore,19,21
403,Chennai,Mumbai,1,3
404,Bangalore,Delhi,20,22
405,Calcutta,Bangalore,16,19
406,Bangalore,Chennai,20,21
407,Chennai,Calcutta,19,21
408,Delhi,Bangalore,12,14
409,Bangalore,Mumbai,6,7
410,Calcutta,Chennai,6,8
411,Mumbai,Bangalore,5,6
412,Delhi,Mumbai,13,15
413,Mumbai,Delhi,10,12
414,Mumbai,Chennai,16,18
415,Chennai,Mumbai,1,3
416,Bangalore,Delhi,1,3
417,Delhi,Calcutta,14,16
418,Delhi,Bangalore,19,21
419,Bangalore,Delhi,15,17
420,Delhi,Chennai,17,20
421,Calcutta,Delhi,10,12
422,Calcutta,Chennai,3,5
423,Calcutta,Bangalore,19,22
424,Chennai,Calcutta,16,18
425,Bangalore,Mumbai,15,16
426,Delhi,Bangalore,18,20
427,Bangalore,Mumbai,17,18
428,Mumbai,Bangalore,2,3
429,Bangalore,Chennai,13,14
430,Calcutta,Delhi,16,18
431,Chennai,Calcutta,11,13
432,Calcutta,Delhi,3,5
433,Calcutta,Bangalore,5,8
434,Mumbai,Chennai,7,9
435,Calcutta,Bangalore,2,5
436,Calcutta,Delhi,2,4
437,Delhi,Calcutta,7,9
438,Calcutta,Mumbai,13,16
439,Calcutta,Mumbai,6,9
440,Chennai,Delhi,8,11
441,Calcutta,Mumbai,10,13
442,Chennai,Calcutta,4,6
443,Chennai,Mumbai,11,13
444,Calcutta,Chennai,4,6
445,Chennai,Calcutta,14,16
446,Bangalore,Calcutta,6,9
447,Delhi,Mumbai,20,22
448,Mumbai,Bangalore,7,8
449,Chennai,Bangalore,19,20
450,Bangalore,Delhi,3,5
451,Bangalore,Chennai,6,7
452,Delhi,Mumbai,6,8
453,Delhi,Chennai,11,14
454,Calcutta,Bangalore,11,14
455,Chennai,Bangalore,19,20
456,Chennai,Delhi,4,7
457,Delhi,Bangalore,8,10
458,Bangalore,Delhi,18,20
459,Mumbai,Delhi,2,4
460,Chennai,Bangalore,19,20
461,Chennai,Delhi,19,22
462,Delhi,Mumbai,15,17
463,Delhi,Calcutta,6,8
464,Delhi,Chennai,15,18
465,Mumbai,Bangalore,13,14
466,Delhi,Bangalore,16,18
467,Calcutta,Mumbai,12,15
468,Bangalore,Chennai,3,4
469,Bangalore,Chennai,10,11
470,Calcutta,Chennai,15,17
471,Mumbai,Delhi,18,20
472,Delhi,Calcutta,11,13
473,Calcutta,Chennai,2,4
474,Bangalore,Delhi,3,5
475,Chennai,Delhi,12,15
476,Delhi,Mumbai,18,20
477,Delhi,Calcutta,5,7
478,Chennai,Bangalore,7,8
479,Mumbai,Chennai,5,7
480,Calcutta,Mumbai,20,23
481,Bangalore,Mumbai,18,19
482,Delhi,Bangalore,2,4
483,Mumbai,Calcutta,11,14
484,Bangalore,Delhi,11,13
485,Bangalore,Chennai,4,5
486,Calcutta,Chennai,9,11
487,Calcutta,Chennai,18,20
488,Bangalore,Chennai,18,19
489,Mumbai,Chennai,17,19
490,Chennai,Bangalore,15,16
491,Delhi,Calcutta,4,6
492,Chennai,Bangalore,14,15
493,Calcutta,Chennai,14,16
494,Chennai,Mumbai,18,20
495,Calcutta,Mumbai,3,6
496,Bangalore,Delhi,20,22
497,Calcutta,Chennai,20,22
498,Bangalore,Mumbai,5,6
499,Calcutta,Chennai,11,13
500,Chennai,Delhi,19,22
