flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Mumbai,Delhi,8,10
2,Delhi,Mumbai,8,10
3,Mumbai,Chennai,2,4
4,Delhi,Mumbai,1,3
5,Chennai,Delhi,16,19
6,Mumbai,Bangalore,19,20
7,Delhi,Calcutta,19,21
8,Calcutta,Bangalore,14,17
9,Chennai,Bangalore,8,9
10,Chennai,Bangalore,10,11
11,Chennai,Delhi,10,13
12,Delhi,Chennai,17,20
13,Delhi,Bangalore,13,15
14,Mumbai,Bangalore,9,10
15,Chennai,Calcutta,14,16
16,Mumbai,Chennai,1,3
17,Mumbai,Calcutta,1,4
18,Bangalore,Calcutta,5,8
19,Calcutta,Delhi,16,18
20,Chennai,Delhi,2,5
21,Bangalore,Chennai,18,19
22,Chennai,Mumbai,10,12
23,Chennai,Calcutta,18,20
24,Chennai,Calcutta,17,19
25,Calcutta,Bangalore,10,13
26,Chennai,Delhi,5,8
27,Delhi,Mumbai,13,15
28,Mumbai,Bangalore,6,7
29,Chennai,Delhi,14,17
30,Mumbai,Chennai,18,20
31,Calcutta,Mumbai,19,22
32,Delhi,Mumbai,3,5
33,Calcutta,Bangalore,16,19
34,Mumbai,Delhi,5,7
35,Chennai,Mumbai,3,5
36,Bangalore,Chennai,19,20
37,Mumbai,Bangalore,10,11
38,Calcutta,Delhi,13,15
39,Mumbai,Bangalore,1,2
40,Delhi,Chennai,12,15
41,Bangalore,Mumbai,14,15
42,Calcutta,Delhi,11,13
43,Delhi,Calcutta,7,9
44,Chennai,Mumbai,18,20
45,Calcutta,Chennai,8,10
46,Bangalore,Mumbai,19,20
47,Chennai,Calcutta,2,4
48,Delhi,Calcutta,8,10
49,Bangalore,Chennai,8,9
50,Mumbai,Calcutta,10,13
51,Mumbai,Calcutta,9,12
52,Bangalore,Delhi,16,18
53,Calcutta,Delhi,6,8
54,Bangalore,Delhi,2,4
55,Mumbai,Delhi,5,7
56,Calcutta,Mumbai,8,11
57,Calcutta,Delhi,14,16
58,Mumbai,Calcutta,13,16
59,Delhi,Mumbai,10,12
60,Delhi,Mumbai,2,4
61,Bangalore,Calcutta,16,19
62,Bangalore,Chennai,1,2
63,Delhi,Mumbai,10,12
64,Mumbai,Bangalore,4,5
65,Calcutta,Delhi,4,6
66,Delhi,Bangalore,19,21
67,Bangalore,Calcutta,1,4
68,Chennai,Delhi,19,22
69,Calcutta,Delhi,8,10
70,Bangalore,Delhi,20,22
71,Mumbai,Calcutta,4,7
72,Delhi,Chennai,3,6
73,Calcutta,Bangalore,13,16
74,Calcutta,Mumbai,20,23
75,Bangalore,Mumbai,10,11
76,Delhi,Chennai,18,21
77,Delhi,Calcutta,5,7
78,Mumbai,Calcutta,13,16
79,Calcutta,Chennai,19,21
80,Chennai,Bangalore,13,14
81,Chennai,Delhi,10,13
82,Delhi,Calcutta,16,18
83,Calcutta,Bangalore,19,22
84,Delhi,Bangalore,1,3
85,Mumbai,Delhi,12,14
86,Chennai,Delhi,14,17
87,Chennai,Calcutta,4,6
88,Calcutta,Bangalore,9,12
89,Mumbai,Delhi,3,5
90,Delhi,Mumbai,20,22
91,Chennai,Calcutta,4,6
92,Mumbai,Bangalore,10,11
93,Delhi,Mumbai,6,8
94,Mumbai,Chennai,16,18
95,Calcutta,Mumbai,19,22
96,Calcutta,Mumbai,11,14
97,Calcutta,Mumbai,15,18
98,Bangalore,Calcutta,12,15
99,Delhi,Calcutta,18,20
100,Mumbai,Chennai,13,15
101,Delhi,Mumbai,13,15
102,Delhi,Calcutta,16,18
103,Bangalore,Mumbai,17,18
104,Delhi,Bangalore,16,18
105,Delhi,Bangalore,10,12
106,Bangalore,Mumbai,7,8
107,Mumbai,Bangalore,7,8
108,Mumbai,Chennai,1,3
109,Calcutta,Mumbai,3,6
110,Calcutta,Delhi,20,22
111,Mumbai,Calcutta,2,5
112,Chennai,Delhi,7,10
113,Delhi,Mumbai,15,17
114,Bangalore,Chennai,15,16
115,Calcutta,Chennai,16,18
116,Bangalore,Chennai,9,10
117,Calcutta,Bangalore,15,18
118,Delhi,Calcutta,10,12
119,Chennai,Bangalore,5,6
120,Calcutta,Bangalore,12,15
121,Mumbai,Chennai,10,12
122,Mumbai,Bangalore,6,7
123,Delhi,Mumbai,16,18
124,Chennai,Delhi,10,13
125,Chennai,Delhi,4,7
126,Calcutta,Chennai,10,12
127,Mumbai,Calcutta,15,18
128,Delhi,Mumbai,7,9
129,Bangalore,Chennai,4,5
130,Mumbai,Delhi,14,16
131,Mumbai,Chennai,13,15
132,Bangalore,Chennai,16,17
133,Bangalore,Delhi,10,12
134,Mumbai,Bangalore,9,10
135,Chennai,Calcutta,15,17
136,Chennai,Calcutta,12,14
137,Delhi,Bangalore,13,15
138,Delhi,Mumbai,6,8
139,Delhi,Calcutta,8,10
140,Bangalore,Delhi,17,19
141,Mumbai,Delhi,7,9
142,Chennai,Calcutta,6,8
143,Bangalore,Calcutta,13,16
144,Mumbai,Bangalore,9,10
145,Calcutta,Delhi,19,21
146,Mumbai,Bangalore,18,19
147,Calcutta,Chennai,15,17
148,Delhi,Chennai,10,13
149,Calcutta,Delhi,3,5
150,Mumbai,Calcutta,20,23
151,Chennai,Mumbai,13,15
152,Chennai,Bangalore,16,17
153,Calcutta,Delhi,10,12
154,Chennai,Delhi,18,21
155,Chennai,Calcutta,10,12
156,Mumbai,Delhi,3,5
157,Mumbai,Calcutta,19,22
158,Calcutta,Delhi,9,11
159,Calcutta,Bangalore,6,9
160,Bangalore,Calcutta,1,4
161,Mumbai,Bangalore,12,13
162,Bangalore,Delhi,4,6
163,Calcutta,Mumbai,9,12
164,Bangalore,Delhi,13,15
165,Calcutta,Chennai,16,18
166,Bangalore,Delhi,16,18
167,Bangalore,Mumbai,15,16
168,Mumbai,Calcutta,4,7
169,Calcutta,Chennai,19,21
170,Calcutta,Chennai,13,15
171,Delhi,Chennai,2,5
172,Chennai,Bangalore,11,12
173,Chennai,Calcutta,14,16
174,Calcutta,Mumbai,17,20
175,Chennai,Delhi,19,22
176,Mumbai,Bangalore,3,4
177,Chennai,Calcutta,2,4
178,Mumbai,Chennai,14,16
179,Chennai,Mumbai,14,16
180,Bangalore,Chennai,17,18
181,Delhi,Mumbai,13,15
182,Chennai,Mumbai,10,12
183,Bangalore,Chennai,4,5
184,Chennai,Delhi,8,11
185,Mumbai,Chennai,6,8
186,Calcutta,Chennai,13,15
187,Bangalore,Delhi,5,7
188,Mumbai,Bangalore,18,19
189,Bangalore,Calcutta,15,18
190,Mumbai,Bangalore,1,2
191,Bangalore,Calcutta,4,7
192,Chennai,Bangalore,12,13
193,Bangalore,Delhi,15,17
194,Delhi,Calcutta,14,16
195,Chennai,Calcutta,4,6
