flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Calcutta,Bangalore,7,10
2,Delhi,Bangalore,6,8
3,Bangalore,Calcutta,18,21
4,Chennai,Calcutta,18,20
5,Bangalore,Mumbai,9,10
6,Calcutta,Bangalore,4,7
7,Bangalore,Mumbai,10,11
8,Delhi,Bangalore,9,11
9,Delhi,Mumbai,19,21
10,Calcutta,Chennai,1,3
11,Chennai,Calcutta,7,9
12,Delhi,Mumbai,20,22
13,Delhi,Calcutta,3,5
14,Mumbai,Calcutta,12,15
15,Chennai,Mumbai,3,5
16,Bangalore,Chennai,20,21
17,Calcutta,Bangalore,18,21
18,Mumbai,Calcutta,19,22
19,Chennai,Bangalore,6,7
20,Chennai,Bangalore,16,17
21,Chennai,Calcutta,6,8
22,Delhi,Calcutta,11,13
23,Calcutta,Chennai,15,17
24,Calcutta,Chennai,20,22
25,Bangalore,Calcutta,6,9
26,Chennai,Mumbai,5,7
27,Calcutta,Chennai,1,3
28,Calcutta,Bangalore,12,15
29,Bangalore,Delhi,9,11
30,Chennai,Delhi,5,8
31,Delhi,Calcutta,14,16
32,Mumbai,Delhi,1,3
33,Chennai,Calcutta,6,8
34,Bangalore,Calcutta,5,8
35,Chennai,Delhi,9,12
36,Mumbai,Delhi,13,15
37,Mumbai,Chennai,1,3
38,Bangalore,Chennai,9,10
39,Chennai,Delhi,6,9
40,Calcutta,Delhi,4,6
41,Delhi,Calcutta,18,20
42,Delhi,Bangalore,7,9
43,Mumbai,Chennai,17,19
44,Calcutta,Mumbai,9,12
45,Calcutta,Chennai,14,16
46,Mumbai,Delhi,20,22
47,Calcutta,Bangalore,7,10
48,Delhi,Calcutta,17,19
49,Calcutta,Delhi,19,21
50,Chennai,Delhi,9,12
51,Delhi,Chennai,6,9
52,Mumbai,Calcutta,14,17
53,Bangalore,Chennai,18,19
54,Chennai,Delhi,4,7
55,Bangalore,Calcutta,2,5
56,Chennai,Mumbai,8,10
57,Calcutta,Bangalore,3,6
58,Calcutta,Chennai,12,14
