flight_leg_id,departure_airport,destination_airport,start_time,end_time
1,Delhi,Bangalore,2,4
2,Delhi,Mumbai,15,17
3,Bangalore,Calcutta,13,16
4,Bangalore,Delhi,5,7
5,Calcutta,Chennai,14,16
6,Calcutta,Bangalore,16,19
7,Bangalore,Chennai,1,2
8,Mumbai,Bangalore,2,3
9,Mumbai,Chennai,10,12
10,Mumbai,Calcutta,16,19
11,Delhi,Chennai,20,23
12,Mumbai,Delhi,18,20
13,Calcutta,Bangalore,15,18
14,Bangalore,Delhi,13,15
15,Calcutta,Chennai,2,4
16,Calcutta,Bangalore,16,19
17,Chennai,Calcutta,12,14
18,Calcutta,Chennai,3,5
19,Calcutta,Mumbai,3,6
20,Bangalore,Chennai,3,4
21,Chennai,Bangalore,16,17
22,Mumbai,Chennai,10,12
23,Chennai,Mumbai,14,16
24,Mumbai,Delhi,7,9
25,Delhi,Mumbai,17,19
26,Calcutta,Delhi,17,19
27,Mumbai,Calcutta,20,23
28,Calcutta,Delhi,13,15
29,Bangalore,Chennai,10,11
30,Chennai,Calcutta,17,19
31,Chennai,Delhi,3,6
32,Mumbai,Chennai,19,21
33,Chennai,Bangalore,2,3
34,Chennai,Bangalore,12,13
35,Bangalore,Calcutta,17,20
36,Chennai,Calcutta,9,11
37,Delhi,Mumbai,5,7
38,Calcutta,Bangalore,7,10
39,Delhi,Mumbai,16,18
40,Bangalore,Calcutta,12,15
41,Chennai,Calcutta,10,12
42,Mumbai,Chennai,3,5
43,Delhi,Mumbai,19,21
44,Bangalore,Delhi,9,11
45,Calcutta,Delhi,17,19
46,Bangalore,Delhi,9,11
47,Mumbai,Calcutta,8,11
48,Calcutta,Delhi,19,21
49,Delhi,Calcutta,9,11
50,Bangalore,Delhi,3,5
51,Chennai,Mumbai,1,3
52,Chennai,Calcutta,14,16
53,Calcutta,Mumbai,10,13
54,Calcutta,Chennai,19,21
55,Bangalore,Chennai,20,21
56,Chennai,Mumbai,12,14
57,Calcutta,Chennai,18,20
58,Bangalore,Chennai,8,9
59,Delhi,Chennai,18,21
60,Mumbai,Delhi,20,22
61,Chennai,Calcutta,1,3
62,Chennai,Delhi,6,9
63,Calcutta,Chennai,14,16
64,Chennai,Mumbai,18,20
65,Bangalore,Chennai,18,19
66,Mumbai,Calcutta,6,9
67,Chennai,Bangalore,13,14
68,Calcutta,Bangalore,10,13
69,Calcutta,Mumbai,17,20
70,Delhi,Calcutta,9,11
71,Delhi,Chennai,9,12
72,Chennai,Calcutta,1,3
73,Bangalore,Chennai,3,4
74,Mumbai,Bangalore,8,9
75,Bangalore,Delhi,9,11
76,Chennai,Mumbai,16,18
77,Chennai,Bangalore,12,13
78,Calcutta,Mumbai,2,5
79,Mumbai,Chennai,19,21
80,Calcutta,Delhi,14,16
81,Calcutta,Delhi,4,6
82,Mumbai,Calcutta,3,6
83,Delhi,Chennai,15,18
84,Calcutta,Chennai,8,10
85,Delhi,Mumbai,17,19
86,Bangalore,Mumbai,8,9
87,Delhi,Calcutta,18,20
88,Chennai,Delhi,5,8
89,Calcutta,Delhi,4,6
90,Calcutta,Mumbai,2,5
91,Mumbai,Delhi,20,22
92,Chennai,Bangalore,5,6
93,Calcutta,Chennai,17,19
94,Chennai,Bangalore,18,19
95,Chennai,Mumbai,3,5
96,Delhi,Mumbai,13,15
97,Mumbai,Delhi,4,6
98,Calcutta,Chennai,11,13
99,Bangalore,Calcutta,7,10
100,Chennai,Bangalore,18,19
101,Calcutta,Mumbai,2,5
102,Mumbai,Delhi,13,15
103,Mumbai,Bangalore,7,8
104,Mumbai,Bangalore,8,9
105,Mumbai,Chennai,5,7
106,Chennai,Mumbai,13,15
107,Calcutta,Bangalore,17,20
108,Delhi,Calcutta,2,4
109,Delhi,Calcutta,20,22
110,Mumbai,Calcutta,13,16
111,Calcutta,Bangalore,6,9
112,Delhi,Bangalore,18,20
113,Calcutta,Bangalore,13,16
114,Bangalore,Delhi,12,14
115,Mumbai,Chennai,15,17
116,Chennai,Delhi,8,11
117,Chennai,Delhi,10,13
118,Calcutta,Bangalore,15,18
119,Mumbai,Chennai,8,10
120,Delhi,Calcutta,13,15
121,Mumbai,Delhi,9,11
122,Calcutta,Delhi,5,7
123,Calcutta,Bangalore,2,5
124,Bangalore,Calcutta,14,17
125,Bangalore,Mumbai,5,6
126,Chennai,Mumbai,13,15
127,Mumbai,Bangalore,17,18
128,Bangalore,Chennai,15,16
129,Bangalore,Chennai,18,19
130,Delhi,Calcutta,20,22
131,Bangalore,Delhi,20,22
132,Calcutta,Chennai,20,22
133,Mumbai,Delhi,1,3
134,Bangalore,Chennai,8,9
135,Chennai,Delhi,19,22
136,Mumbai,Chennai,1,3
137,Delhi,Mumbai,1,3
138,Chennai,Calcutta,4,6
139,Chennai,Calcutta,13,15
140,Bangalore,Chennai,19,20
141,Chennai,Calcutta,4,6
142,Mumbai,Calcutta,17,20
143,Mumbai,Chennai,6,8
144,Calcutta,Chennai,7,9
145,Calcutta,Chennai,3,5
146,Mumbai,Calcutta,5,8
147,Chennai,Calcutta,10,12
148,Chennai,Bangalore,11,12
149,Calcutta,Delhi,11,13
150,Chennai,Bangalore,2,3
151,Bangalore,Chennai,1,2
152,Delhi,Bangalore,10,12
153,Bangalore,Delhi,7,9
154,Mumbai,Calcutta,3,6
155,Bangalore,Calcutta,17,20
156,Mumbai,Bangalore,3,4
157,Calcutta,Chennai,7,9
158,Bangalore,Chennai,13,14
159,Calcutta,Mumbai,8,11
160,Chennai,Delhi,20,23
161,Delhi,Bangalore,2,4
162,Bangalore,Chennai,12,13
163,Bangalore,Chennai,14,15
164,Delhi,Calcutta,7,9
165,Chennai,Calcutta,16,18
166,Delhi,Mumbai,1,3
167,Mumbai,Bangalore,9,10
168,Calcutta,Chennai,12,14
169,Delhi,Bangalore,10,12
170,Bangalore,Mumbai,12,13
171,Chennai,Mumbai,7,9
172,Chennai,Mumbai,14,16
173,Chennai,Mumbai,3,5
174,Chennai,Bangalore,5,6
175,Mumbai,Calcutta,19,22
176,Bangalore,Delhi,18,20
177,Delhi,Mumbai,1,3
178,Bangalore,Mumbai,6,7
179,Bangalore,Chennai,6,7
180,Bangalore,Chennai,7,8
181,Mumbai,Chennai,14,16
182,Chennai,Delhi,8,11
183,Calcutta,Chennai,17,19
184,Calcutta,Delhi,14,16
185,Delhi,Calcutta,7,9
186,Bangalore,Chennai,17,18
187,Calcutta,Bangalore,2,5
